"Statistic:   Number of Acceptances"
"Variables:   Provider Country 2016 , Applicant Domicile (High Level) , Age Band , Sex , Cycle Year"
"Coverage:   UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_009_01.pdf"
 
Cycle Year,Provider Country 2016 , Applicant Domicile (High Level) , Age Band , Sex,Number of Acceptances,
2014 ,"'Wales' ","'Northern Ireland' ","'18' ","'Men' ",35
2014 ,"'Wales' ","'Northern Ireland' ","'18' ","'Women' ",55
2014 ,"'Wales' ","'Northern Ireland' ","'19' ","'Men' ",10
2014 ,"'Wales' ","'Northern Ireland' ","'19' ","'Women' ",10
2014 ,"'Wales' ","'Northern Ireland' ","'20' ","'Men' ",5
2014 ,"'Wales' ","'Northern Ireland' ","'20' ","'Women' ",5
2014 ,"'Wales' ","'Northern Ireland' ","'21 and over' ","'Men' ",20
2014 ,"'Wales' ","'Northern Ireland' ","'21 and over' ","'Women' ",10
2014 ,"'Wales' ","'Scotland' ","'18' ","'Men' ",5
2014 ,"'Wales' ","'Scotland' ","'18' ","'Women' ",10
2014 ,"'Wales' ","'Scotland' ","'19' ","'Men' ",10
2014 ,"'Wales' ","'Scotland' ","'19' ","'Women' ",5
2014 ,"'Wales' ","'Scotland' ","'21 and over' ","'Men' ",15
2014 ,"'Wales' ","'Scotland' ","'21 and over' ","'Women' ",10
2014 ,"'Wales' ","'Wales' ","'17 and under' ","'Men' ",5
2014 ,"'Wales' ","'Wales' ","'17 and under' ","'Women' ",5
2014 ,"'Wales' ","'Wales' ","'18' ","'Men' ",2305
2014 ,"'Wales' ","'Wales' ","'18' ","'Women' ",2980
2014 ,"'Wales' ","'Wales' ","'19' ","'Men' ",970
2014 ,"'Wales' ","'Wales' ","'19' ","'Women' ",1140
2014 ,"'Wales' ","'Wales' ","'20' ","'Men' ",415
2014 ,"'Wales' ","'Wales' ","'20' ","'Women' ",465
2014 ,"'Wales' ","'Wales' ","'21 and over' ","'Men' ",1255
2014 ,"'Wales' ","'Wales' ","'21 and over' ","'Women' ",2405
2015 ,"'England' ","'England' ","'17 and under' ","'Men' ",390
2015 ,"'England' ","'England' ","'17 and under' ","'Women' ",405
2015 ,"'England' ","'England' ","'18' ","'Men' ",84200
2015 ,"'England' ","'England' ","'18' ","'Women' ",107845
2015 ,"'England' ","'England' ","'19' ","'Men' ",36370
2015 ,"'England' ","'England' ","'19' ","'Women' ",41425
2015 ,"'England' ","'England' ","'20' ","'Men' ",13005
2015 ,"'England' ","'England' ","'20' ","'Women' ",13790
2015 ,"'England' ","'England' ","'21 and over' ","'Men' ",31395
2015 ,"'England' ","'England' ","'21 and over' ","'Women' ",49935
2015 ,"'England' ","'Northern Ireland' ","'17 and under' ","'Men' ",5
2015 ,"'England' ","'Northern Ireland' ","'17 and under' ","'Women' ",5
2015 ,"'England' ","'Northern Ireland' ","'18' ","'Men' ",880
2015 ,"'England' ","'Northern Ireland' ","'18' ","'Women' ",1400
2015 ,"'England' ","'Northern Ireland' ","'19' ","'Men' ",375
2015 ,"'England' ","'Northern Ireland' ","'19' ","'Women' ",390
2015 ,"'England' ","'Northern Ireland' ","'20' ","'Men' ",165
2015 ,"'England' ","'Northern Ireland' ","'20' ","'Women' ",165
2015 ,"'England' ","'Northern Ireland' ","'21 and over' ","'Men' ",280
2015 ,"'England' ","'Northern Ireland' ","'21 and over' ","'Women' ",215
2015 ,"'England' ","'Scotland' ","'17 and under' ","'Men' ",10
2015 ,"'England' ","'Scotland' ","'17 and under' ","'Women' ",10
2015 ,"'England' ","'Scotland' ","'18' ","'Men' ",250
2015 ,"'England' ","'Scotland' ","'18' ","'Women' ",365
2015 ,"'England' ","'Scotland' ","'19' ","'Men' ",205
2015 ,"'England' ","'Scotland' ","'19' ","'Women' ",210
2015 ,"'England' ","'Scotland' ","'20' ","'Men' ",80
2015 ,"'England' ","'Scotland' ","'20' ","'Women' ",105
2015 ,"'England' ","'Scotland' ","'21 and over' ","'Men' ",205
2015 ,"'England' ","'Scotland' ","'21 and over' ","'Women' ",240
2015 ,"'England' ","'Wales' ","'17 and under' ","'Women' ",15
2015 ,"'England' ","'Wales' ","'18' ","'Men' ",2135
2015 ,"'England' ","'Wales' ","'18' ","'Women' ",3000
2015 ,"'England' ","'Wales' ","'19' ","'Men' ",785
2015 ,"'England' ","'Wales' ","'19' ","'Women' ",940
2015 ,"'England' ","'Wales' ","'20' ","'Men' ",270
2015 ,"'England' ","'Wales' ","'20' ","'Women' ",310
2015 ,"'England' ","'Wales' ","'21 and over' ","'Men' ",425
2015 ,"'England' ","'Wales' ","'21 and over' ","'Women' ",505
2015 ,"'Northern Ireland' ","'England' ","'18' ","'Men' ",65
2015 ,"'Northern Ireland' ","'England' ","'18' ","'Women' ",100
2015 ,"'Northern Ireland' ","'England' ","'19' ","'Men' ",30
2015 ,"'Northern Ireland' ","'England' ","'19' ","'Women' ",30
2015 ,"'Northern Ireland' ","'England' ","'20' ","'Men' ",5
2015 ,"'Northern Ireland' ","'England' ","'20' ","'Women' ",5
2015 ,"'Northern Ireland' ","'England' ","'21 and over' ","'Men' ",200
2015 ,"'Northern Ireland' ","'England' ","'21 and over' ","'Women' ",185
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'17 and under' ","'Women' ",10
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'18' ","'Men' ",2310
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'18' ","'Women' ",2860
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'19' ","'Men' ",625
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'19' ","'Women' ",715
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'20' ","'Men' ",350
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'20' ","'Women' ",320
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'21 and over' ","'Men' ",710
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'21 and over' ","'Women' ",1025
2015 ,"'Northern Ireland' ","'Scotland' ","'18' ","'Men' ",5
2015 ,"'Northern Ireland' ","'Scotland' ","'18' ","'Women' ",5
2015 ,"'Northern Ireland' ","'Scotland' ","'21 and over' ","'Men' ",5
2015 ,"'Northern Ireland' ","'Scotland' ","'21 and over' ","'Women' ",5
2015 ,"'Northern Ireland' ","'Wales' ","'18' ","'Women' ",5
2015 ,"'Northern Ireland' ","'Wales' ","'21 and over' ","'Men' ",5
2015 ,"'Scotland' ","'England' ","'17 and under' ","'Men' ",5
2015 ,"'Scotland' ","'England' ","'17 and under' ","'Women' ",15
2015 ,"'Scotland' ","'England' ","'18' ","'Men' ",1245
2015 ,"'Scotland' ","'England' ","'18' ","'Women' ",1730
2015 ,"'Scotland' ","'England' ","'19' ","'Men' ",410
2015 ,"'Scotland' ","'England' ","'19' ","'Women' ",585
2015 ,"'Scotland' ","'England' ","'20' ","'Men' ",80
2015 ,"'Scotland' ","'England' ","'20' ","'Women' ",105
2015 ,"'Scotland' ","'England' ","'21 and over' ","'Men' ",195
2015 ,"'Scotland' ","'England' ","'21 and over' ","'Women' ",190
2015 ,"'Scotland' ","'Northern Ireland' ","'18' ","'Men' ",330
2015 ,"'Scotland' ","'Northern Ireland' ","'18' ","'Women' ",425
2015 ,"'Scotland' ","'Northern Ireland' ","'19' ","'Men' ",45
2015 ,"'Scotland' ","'Northern Ireland' ","'19' ","'Women' ",75
2015 ,"'Scotland' ","'Northern Ireland' ","'20' ","'Men' ",20
2015 ,"'Scotland' ","'Northern Ireland' ","'20' ","'Women' ",35
2015 ,"'Scotland' ","'Northern Ireland' ","'21 and over' ","'Men' ",60
2015 ,"'Scotland' ","'Northern Ireland' ","'21 and over' ","'Women' ",80
2015 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Men' ",205
2015 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Women' ",320
2015 ,"'Scotland' ","'Scotland' ","'18' ","'Men' ",5910
2015 ,"'Scotland' ","'Scotland' ","'18' ","'Women' ",8190
2015 ,"'Scotland' ","'Scotland' ","'19' ","'Men' ",1650
2015 ,"'Scotland' ","'Scotland' ","'19' ","'Women' ",2320
2015 ,"'Scotland' ","'Scotland' ","'20' ","'Men' ",1220
2015 ,"'Scotland' ","'Scotland' ","'20' ","'Women' ",1545
2015 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Men' ",4395
2015 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Women' ",7275
2015 ,"'Scotland' ","'Wales' ","'18' ","'Men' ",35
2015 ,"'Scotland' ","'Wales' ","'18' ","'Women' ",45
2015 ,"'Scotland' ","'Wales' ","'19' ","'Men' ",10
2015 ,"'Scotland' ","'Wales' ","'19' ","'Women' ",10
2015 ,"'Scotland' ","'Wales' ","'20' ","'Men' ",5
2015 ,"'Scotland' ","'Wales' ","'20' ","'Women' ",5
2015 ,"'Scotland' ","'Wales' ","'21 and over' ","'Men' ",5
2015 ,"'Scotland' ","'Wales' ","'21 and over' ","'Women' ",10
2015 ,"'Wales' ","'England' ","'17 and under' ","'Men' ",5
2015 ,"'Wales' ","'England' ","'17 and under' ","'Women' ",5
2015 ,"'Wales' ","'England' ","'18' ","'Men' ",3160
2015 ,"'Wales' ","'England' ","'18' ","'Women' ",3330
2015 ,"'Wales' ","'England' ","'19' ","'Men' ",1365
2015 ,"'Wales' ","'England' ","'19' ","'Women' ",1055
2015 ,"'Wales' ","'England' ","'20' ","'Men' ",300
2015 ,"'Wales' ","'England' ","'20' ","'Women' ",230
2015 ,"'Wales' ","'England' ","'21 and over' ","'Men' ",550
2015 ,"'Wales' ","'England' ","'21 and over' ","'Women' ",430
2015 ,"'Wales' ","'Northern Ireland' ","'18' ","'Men' ",50
2015 ,"'Wales' ","'Northern Ireland' ","'18' ","'Women' ",60
2015 ,"'Wales' ","'Northern Ireland' ","'19' ","'Men' ",15
2015 ,"'Wales' ","'Northern Ireland' ","'19' ","'Women' ",20
2015 ,"'Wales' ","'Northern Ireland' ","'20' ","'Men' ",5
2015 ,"'Wales' ","'Northern Ireland' ","'20' ","'Women' ",5
2015 ,"'Wales' ","'Northern Ireland' ","'21 and over' ","'Men' ",10
2015 ,"'Wales' ","'Northern Ireland' ","'21 and over' ","'Women' ",10
2015 ,"'Wales' ","'Scotland' ","'18' ","'Men' ",5
2015 ,"'Wales' ","'Scotland' ","'18' ","'Women' ",10
2015 ,"'Wales' ","'Scotland' ","'19' ","'Men' ",10
2015 ,"'Wales' ","'Scotland' ","'19' ","'Women' ",10
2015 ,"'Wales' ","'Scotland' ","'20' ","'Women' ",5
2015 ,"'Wales' ","'Scotland' ","'21 and over' ","'Men' ",5
2015 ,"'Wales' ","'Scotland' ","'21 and over' ","'Women' ",5
2015 ,"'Wales' ","'Wales' ","'17 and under' ","'Women' ",5
2015 ,"'Wales' ","'Wales' ","'18' ","'Men' ",2310
2015 ,"'Wales' ","'Wales' ","'18' ","'Women' ",3105
2015 ,"'Wales' ","'Wales' ","'19' ","'Men' ",975
2015 ,"'Wales' ","'Wales' ","'19' ","'Women' ",1105
2015 ,"'Wales' ","'Wales' ","'20' ","'Men' ",410
2015 ,"'Wales' ","'Wales' ","'20' ","'Women' ",435
2015 ,"'Wales' ","'Wales' ","'21 and over' ","'Men' ",1210
2015 ,"'Wales' ","'Wales' ","'21 and over' ","'Women' ",2440
2016 ,"'England' ","'England' ","'17 and under' ","'Men' ",390
2016 ,"'England' ","'England' ","'17 and under' ","'Women' ",385
2016 ,"'England' ","'England' ","'18' ","'Men' ",85345
2016 ,"'England' ","'England' ","'18' ","'Women' ",109135
2016 ,"'England' ","'England' ","'19' ","'Men' ",36145
2016 ,"'England' ","'England' ","'19' ","'Women' ",41545
2016 ,"'England' ","'England' ","'20' ","'Men' ",12630
2016 ,"'England' ","'England' ","'20' ","'Women' ",13590
2016 ,"'England' ","'England' ","'21 and over' ","'Men' ",29840
2016 ,"'England' ","'England' ","'21 and over' ","'Women' ",49310
2016 ,"'England' ","'Northern Ireland' ","'17 and under' ","'Men' ",5
2016 ,"'England' ","'Northern Ireland' ","'17 and under' ","'Women' ",10
2016 ,"'England' ","'Northern Ireland' ","'18' ","'Men' ",895
2016 ,"'England' ","'Northern Ireland' ","'18' ","'Women' ",1465
2016 ,"'England' ","'Northern Ireland' ","'19' ","'Men' ",385
2016 ,"'England' ","'Northern Ireland' ","'19' ","'Women' ",520
2016 ,"'England' ","'Northern Ireland' ","'20' ","'Men' ",155
2016 ,"'England' ","'Northern Ireland' ","'20' ","'Women' ",140
2016 ,"'England' ","'Northern Ireland' ","'21 and over' ","'Men' ",230
2016 ,"'England' ","'Northern Ireland' ","'21 and over' ","'Women' ",220
2016 ,"'England' ","'Scotland' ","'17 and under' ","'Men' ",5
2016 ,"'England' ","'Scotland' ","'17 and under' ","'Women' ",10
2016 ,"'England' ","'Scotland' ","'18' ","'Men' ",280
2016 ,"'England' ","'Scotland' ","'18' ","'Women' ",375
2016 ,"'England' ","'Scotland' ","'19' ","'Men' ",200
2016 ,"'England' ","'Scotland' ","'19' ","'Women' ",220
2016 ,"'England' ","'Scotland' ","'20' ","'Men' ",85
2016 ,"'England' ","'Scotland' ","'20' ","'Women' ",90
2016 ,"'England' ","'Scotland' ","'21 and over' ","'Men' ",230
2016 ,"'England' ","'Scotland' ","'21 and over' ","'Women' ",285
2016 ,"'England' ","'Wales' ","'17 and under' ","'Men' ",5
2016 ,"'England' ","'Wales' ","'17 and under' ","'Women' ",10
2016 ,"'England' ","'Wales' ","'18' ","'Men' ",2135
2016 ,"'England' ","'Wales' ","'18' ","'Women' ",2985
2016 ,"'England' ","'Wales' ","'19' ","'Men' ",795
2016 ,"'England' ","'Wales' ","'19' ","'Women' ",985
2016 ,"'England' ","'Wales' ","'20' ","'Men' ",230
2016 ,"'England' ","'Wales' ","'20' ","'Women' ",295
2016 ,"'England' ","'Wales' ","'21 and over' ","'Men' ",440
2016 ,"'England' ","'Wales' ","'21 and over' ","'Women' ",520
2016 ,"'Northern Ireland' ","'England' ","'18' ","'Men' ",90
2016 ,"'Northern Ireland' ","'England' ","'18' ","'Women' ",95
2016 ,"'Northern Ireland' ","'England' ","'19' ","'Men' ",20
2016 ,"'Northern Ireland' ","'England' ","'19' ","'Women' ",25
2016 ,"'Northern Ireland' ","'England' ","'20' ","'Men' ",10
2016 ,"'Northern Ireland' ","'England' ","'20' ","'Women' ",5
2016 ,"'Northern Ireland' ","'England' ","'21 and over' ","'Men' ",50
2016 ,"'Northern Ireland' ","'England' ","'21 and over' ","'Women' ",45
2016 ,"'Northern Ireland' ","'Northern Ireland' ","'17 and under' ","'Men' ",5
2016 ,"'Northern Ireland' ","'Northern Ireland' ","'17 and under' ","'Women' ",10
2016 ,"'Northern Ireland' ","'Northern Ireland' ","'18' ","'Men' ",2450
2016 ,"'Northern Ireland' ","'Northern Ireland' ","'18' ","'Women' ",2875
2016 ,"'Northern Ireland' ","'Northern Ireland' ","'19' ","'Men' ",740
2016 ,"'Northern Ireland' ","'Northern Ireland' ","'19' ","'Women' ",845
2016 ,"'Northern Ireland' ","'Northern Ireland' ","'20' ","'Men' ",415
2016 ,"'Northern Ireland' ","'Northern Ireland' ","'20' ","'Women' ",345
2016 ,"'Northern Ireland' ","'Northern Ireland' ","'21 and over' ","'Men' ",745
2016 ,"'Northern Ireland' ","'Northern Ireland' ","'21 and over' ","'Women' ",1050
2016 ,"'Northern Ireland' ","'Scotland' ","'18' ","'Men' ",5
2016 ,"'Northern Ireland' ","'Scotland' ","'18' ","'Women' ",5
2016 ,"'Northern Ireland' ","'Scotland' ","'19' ","'Men' ",5
2016 ,"'Northern Ireland' ","'Scotland' ","'21 and over' ","'Men' ",5
2016 ,"'Northern Ireland' ","'Scotland' ","'21 and over' ","'Women' ",5
2016 ,"'Northern Ireland' ","'Wales' ","'18' ","'Men' ",5
2016 ,"'Northern Ireland' ","'Wales' ","'18' ","'Women' ",5
2016 ,"'Northern Ireland' ","'Wales' ","'21 and over' ","'Men' ",5
2016 ,"'Scotland' ","'England' ","'17 and under' ","'Men' ",10
2016 ,"'Scotland' ","'England' ","'17 and under' ","'Women' ",15
2016 ,"'Scotland' ","'England' ","'18' ","'Men' ",1345
2016 ,"'Scotland' ","'England' ","'18' ","'Women' ",1855
2016 ,"'Scotland' ","'England' ","'19' ","'Men' ",405
2016 ,"'Scotland' ","'England' ","'19' ","'Women' ",570
2016 ,"'Scotland' ","'England' ","'20' ","'Men' ",85
2016 ,"'Scotland' ","'England' ","'20' ","'Women' ",65
2016 ,"'Scotland' ","'England' ","'21 and over' ","'Men' ",195
2016 ,"'Scotland' ","'England' ","'21 and over' ","'Women' ",260
2016 ,"'Scotland' ","'Northern Ireland' ","'18' ","'Men' ",270
2016 ,"'Scotland' ","'Northern Ireland' ","'18' ","'Women' ",460
2016 ,"'Scotland' ","'Northern Ireland' ","'19' ","'Men' ",70
2016 ,"'Scotland' ","'Northern Ireland' ","'19' ","'Women' ",100
2016 ,"'Scotland' ","'Northern Ireland' ","'20' ","'Men' ",30
2016 ,"'Scotland' ","'Northern Ireland' ","'20' ","'Women' ",35
2016 ,"'Scotland' ","'Northern Ireland' ","'21 and over' ","'Men' ",65
2016 ,"'Scotland' ","'Northern Ireland' ","'21 and over' ","'Women' ",80
2016 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Men' ",245
2016 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Women' ",310
2016 ,"'Scotland' ","'Scotland' ","'18' ","'Men' ",5880
2016 ,"'Scotland' ","'Scotland' ","'18' ","'Women' ",8315
2016 ,"'Scotland' ","'Scotland' ","'19' ","'Men' ",1760
2016 ,"'Scotland' ","'Scotland' ","'19' ","'Women' ",2385
2016 ,"'Scotland' ","'Scotland' ","'20' ","'Men' ",1225
2016 ,"'Scotland' ","'Scotland' ","'20' ","'Women' ",1590
2016 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Men' ",4710
2016 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Women' ",7400
2016 ,"'Scotland' ","'Wales' ","'18' ","'Men' ",35
2016 ,"'Scotland' ","'Wales' ","'18' ","'Women' ",40
2016 ,"'Scotland' ","'Wales' ","'19' ","'Men' ",10
2016 ,"'Scotland' ","'Wales' ","'19' ","'Women' ",15
2016 ,"'Scotland' ","'Wales' ","'20' ","'Men' ",5
2016 ,"'Scotland' ","'Wales' ","'20' ","'Women' ",5
2016 ,"'Scotland' ","'Wales' ","'21 and over' ","'Men' ",10
2016 ,"'Scotland' ","'Wales' ","'21 and over' ","'Women' ",10
2016 ,"'Wales' ","'England' ","'17 and under' ","'Men' ",5
2016 ,"'Wales' ","'England' ","'17 and under' ","'Women' ",5
2016 ,"'Wales' ","'England' ","'18' ","'Men' ",3385
2016 ,"'Wales' ","'England' ","'18' ","'Women' ",3590
2016 ,"'Wales' ","'England' ","'19' ","'Men' ",1210
2016 ,"'Wales' ","'England' ","'19' ","'Women' ",1075
2016 ,"'Wales' ","'England' ","'20' ","'Men' ",330
2016 ,"'Wales' ","'England' ","'20' ","'Women' ",230
2016 ,"'Wales' ","'England' ","'21 and over' ","'Men' ",535
2016 ,"'Wales' ","'England' ","'21 and over' ","'Women' ",455
2016 ,"'Wales' ","'Northern Ireland' ","'18' ","'Men' ",45
2016 ,"'Wales' ","'Northern Ireland' ","'18' ","'Women' ",60
2016 ,"'Wales' ","'Northern Ireland' ","'19' ","'Men' ",25
2016 ,"'Wales' ","'Northern Ireland' ","'19' ","'Women' ",20
2016 ,"'Wales' ","'Northern Ireland' ","'20' ","'Men' ",5
2016 ,"'Wales' ","'Northern Ireland' ","'20' ","'Women' ",5
2016 ,"'Wales' ","'Northern Ireland' ","'21 and over' ","'Men' ",10
2016 ,"'Wales' ","'Northern Ireland' ","'21 and over' ","'Women' ",15
2016 ,"'Wales' ","'Scotland' ","'18' ","'Men' ",5
2016 ,"'Wales' ","'Scotland' ","'18' ","'Women' ",10
2016 ,"'Wales' ","'Scotland' ","'19' ","'Men' ",5
2016 ,"'Wales' ","'Scotland' ","'19' ","'Women' ",5
2016 ,"'Wales' ","'Scotland' ","'20' ","'Men' ",5
2016 ,"'Wales' ","'Scotland' ","'21 and over' ","'Men' ",5
2016 ,"'Wales' ","'Scotland' ","'21 and over' ","'Women' ",15
2016 ,"'Wales' ","'Wales' ","'17 and under' ","'Men' ",5
2016 ,"'Wales' ","'Wales' ","'17 and under' ","'Women' ",5
2016 ,"'Wales' ","'Wales' ","'18' ","'Men' ",2295
2016 ,"'Wales' ","'Wales' ","'18' ","'Women' ",3205
2016 ,"'Wales' ","'Wales' ","'19' ","'Men' ",995
2016 ,"'Wales' ","'Wales' ","'19' ","'Women' ",1155
2016 ,"'Wales' ","'Wales' ","'20' ","'Men' ",405
2016 ,"'Wales' ","'Wales' ","'20' ","'Women' ",460
2016 ,"'Wales' ","'Wales' ","'21 and over' ","'Men' ",1110
2016 ,"'Wales' ","'Wales' ","'21 and over' ","'Women' ",2530
