"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Detailed Level) , Applicant Domicile (High Level) , Cycle Year"
"Coverage:   UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_017_01.pdf"
 
Cycle Year,Subject Group (Detailed Level) , Applicant Domicile (High Level),Number of Acceptances,
2007 ,"'A1 - Pre-clinical Medicine' ","'England' ",5645
2008 ,"'K1 - Architecture' ","'England' ",2670
2008 ,"'K1 - Architecture' ","'Northern Ireland' ",190
2008 ,"'K1 - Architecture' ","'Scotland' ",340
2008 ,"'K1 - Architecture' ","'Wales' ",100
2008 ,"'K2 - Building' ","'England' ",2975
2008 ,"'K2 - Building' ","'Northern Ireland' ",470
2008 ,"'K2 - Building' ","'Scotland' ",410
2008 ,"'K2 - Building' ","'Wales' ",170
2008 ,"'K3 - Landscape & Garden Design' ","'England' ",140
2008 ,"'K3 - Landscape & Garden Design' ","'Scotland' ",5
2008 ,"'K3 - Landscape & Garden Design' ","'Wales' ",10
2008 ,"'K4 - Planning (Urban,Rural and Regional)' ","'England' ",715
2008 ,"'K4 - Planning (Urban,Rural and Regional)' ","'Northern Ireland' ",115
2008 ,"'K4 - Planning (Urban,Rural and Regional)' ","'Scotland' ",95
2008 ,"'K4 - Planning (Urban,Rural and Regional)' ","'Wales' ",75
2008 ,"'K9 - Others in Architecture,Build & Plan' ","'England' ",10
2008 ,"'KK - Combinations within Architecture,Build & Plan' ","'England' ",260
2008 ,"'KK - Combinations within Architecture,Build & Plan' ","'Northern Ireland' ",50
2008 ,"'KK - Combinations within Architecture,Build & Plan' ","'Wales' ",10
2008 ,"'L0 - Social Studies: any area of study' ","'England' ",40
2008 ,"'L1 - Economics' ","'England' ",4100
2008 ,"'L1 - Economics' ","'Northern Ireland' ",90
2008 ,"'L1 - Economics' ","'Scotland' ",165
2008 ,"'L1 - Economics' ","'Wales' ",105
2008 ,"'L2 - Politics' ","'England' ",3240
2008 ,"'L2 - Politics' ","'Northern Ireland' ",110
2008 ,"'L2 - Politics' ","'Scotland' ",215
2008 ,"'L2 - Politics' ","'Wales' ",95
2008 ,"'L3 - Sociology' ","'England' ",3345
2008 ,"'L3 - Sociology' ","'Northern Ireland' ",105
2008 ,"'L3 - Sociology' ","'Scotland' ",710
2008 ,"'L3 - Sociology' ","'Wales' ",145
2008 ,"'L4 - Social Policy' ","'England' ",925
2008 ,"'L4 - Social Policy' ","'Northern Ireland' ",60
2008 ,"'L4 - Social Policy' ","'Scotland' ",30
2008 ,"'L4 - Social Policy' ","'Wales' ",130
2008 ,"'L5 - Social Work' ","'England' ",8095
2008 ,"'L5 - Social Work' ","'Northern Ireland' ",460
2008 ,"'L5 - Social Work' ","'Scotland' ",735
2008 ,"'L5 - Social Work' ","'Wales' ",570
2008 ,"'L6 - Anthropology' ","'England' ",550
2008 ,"'L6 - Anthropology' ","'Northern Ireland' ",15
2008 ,"'L6 - Anthropology' ","'Scotland' ",35
2008 ,"'L6 - Anthropology' ","'Wales' ",15
2008 ,"'L7 - Human and Social Geography' ","'England' ",2235
2008 ,"'L7 - Human and Social Geography' ","'Northern Ireland' ",25
2008 ,"'L7 - Human and Social Geography' ","'Scotland' ",145
2008 ,"'L7 - Human and Social Geography' ","'Wales' ",100
2008 ,"'L9 - Others in Social Studies' ","'England' ",520
2008 ,"'L9 - Others in Social Studies' ","'Northern Ireland' ",10
2008 ,"'L9 - Others in Social Studies' ","'Scotland' ",5
2008 ,"'L9 - Others in Social Studies' ","'Wales' ",10
2008 ,"'LL - Combinations within Social Studies' ","'England' ",1930
2008 ,"'LL - Combinations within Social Studies' ","'Northern Ireland' ",100
2008 ,"'LL - Combinations within Social Studies' ","'Scotland' ",210
2008 ,"'LL - Combinations within Social Studies' ","'Wales' ",75
2008 ,"'M1 - Law by Area' ","'England' ",11440
2008 ,"'M1 - Law by Area' ","'Northern Ireland' ",620
2008 ,"'M1 - Law by Area' ","'Scotland' ",1060
2008 ,"'M1 - Law by Area' ","'Wales' ",635
2008 ,"'M2 - Law by Topic' ","'England' ",895
2008 ,"'M2 - Law by Topic' ","'Northern Ireland' ",15
2008 ,"'M2 - Law by Topic' ","'Scotland' ",135
2008 ,"'M2 - Law by Topic' ","'Wales' ",45
2008 ,"'M9 - Others in Law' ","'England' ",1830
2008 ,"'M9 - Others in Law' ","'Northern Ireland' ",135
2008 ,"'M9 - Others in Law' ","'Scotland' ",145
2008 ,"'M9 - Others in Law' ","'Wales' ",130
2008 ,"'MM - Combinations within Law' ","'England' ",380
2008 ,"'MM - Combinations within Law' ","'Northern Ireland' ",10
2008 ,"'MM - Combinations within Law' ","'Scotland' ",15
2008 ,"'MM - Combinations within Law' ","'Wales' ",25
2008 ,"'N0 - Business & Admin studies: any area' ","'England' ",5
2008 ,"'N1 - Business studies' ","'England' ",7040
2008 ,"'N1 - Business studies' ","'Northern Ireland' ",390
2008 ,"'N1 - Business studies' ","'Scotland' ",720
2008 ,"'N1 - Business studies' ","'Wales' ",415
2008 ,"'N2 - Management studies' ","'England' ",7315
2008 ,"'N2 - Management studies' ","'Northern Ireland' ",165
2008 ,"'N2 - Management studies' ","'Scotland' ",580
2008 ,"'N2 - Management studies' ","'Wales' ",195
2008 ,"'N3 - Finance' ","'England' ",665
2008 ,"'N3 - Finance' ","'Northern Ireland' ",145
2008 ,"'N3 - Finance' ","'Scotland' ",85
2008 ,"'N3 - Finance' ","'Wales' ",10
2008 ,"'N4 - Accounting' ","'England' ",3460
2008 ,"'N4 - Accounting' ","'Northern Ireland' ",255
2008 ,"'N4 - Accounting' ","'Scotland' ",705
2008 ,"'N4 - Accounting' ","'Wales' ",195
2008 ,"'N5 - Marketing' ","'England' ",2830
2008 ,"'N5 - Marketing' ","'Northern Ireland' ",185
2008 ,"'N5 - Marketing' ","'Scotland' ",170
2008 ,"'N5 - Marketing' ","'Wales' ",90
2008 ,"'N6 - Human Resource Management' ","'England' ",475
2008 ,"'N6 - Human Resource Management' ","'Northern Ireland' ",80
2008 ,"'N6 - Human Resource Management' ","'Scotland' ",60
2008 ,"'N6 - Human Resource Management' ","'Wales' ",15
2008 ,"'N7 - Office Skills' ","'England' ",25
2008 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'England' ",5995
2008 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Northern Ireland' ",300
2008 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Scotland' ",610
2008 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Wales' ",300
2008 ,"'N9 - Others in Business & Admin Studies' ","'England' ",230
2008 ,"'N9 - Others in Business & Admin Studies' ","'Northern Ireland' ",30
2008 ,"'N9 - Others in Business & Admin Studies' ","'Scotland' ",20
2008 ,"'N9 - Others in Business & Admin Studies' ","'Wales' ",30
2008 ,"'NN - Combinations within Business & Admin Studies' ","'England' ",7720
2008 ,"'NN - Combinations within Business & Admin Studies' ","'Northern Ireland' ",155
2008 ,"'NN - Combinations within Business & Admin Studies' ","'Scotland' ",700
2008 ,"'NN - Combinations within Business & Admin Studies' ","'Wales' ",380
2008 ,"'P1 - Information Services' ","'England' ",90
2008 ,"'P1 - Information Services' ","'Scotland' ",5
2008 ,"'P2 - Publicity studies' ","'England' ",325
2008 ,"'P2 - Publicity studies' ","'Northern Ireland' ",35
2008 ,"'P2 - Publicity studies' ","'Wales' ",5
2008 ,"'P3 - Media studies' ","'England' ",4120
2008 ,"'P3 - Media studies' ","'Northern Ireland' ",125
2008 ,"'P3 - Media studies' ","'Scotland' ",175
2008 ,"'P3 - Media studies' ","'Wales' ",250
2008 ,"'P4 - Publishing' ","'England' ",65
2008 ,"'P5 - Journalism' ","'England' ",1985
2008 ,"'P5 - Journalism' ","'Northern Ireland' ",50
2008 ,"'P5 - Journalism' ","'Scotland' ",150
2008 ,"'P5 - Journalism' ","'Wales' ",70
2008 ,"'P9 - Others in Mass Comms & Documentation' ","'England' ",510
2008 ,"'P9 - Others in Mass Comms & Documentation' ","'Northern Ireland' ",75
2008 ,"'P9 - Others in Mass Comms & Documentation' ","'Scotland' ",75
2008 ,"'P9 - Others in Mass Comms & Documentation' ","'Wales' ",5
2008 ,"'PP - Combinations within Mass Comms & Documentation' ","'England' ",940
2008 ,"'PP - Combinations within Mass Comms & Documentation' ","'Northern Ireland' ",15
2008 ,"'PP - Combinations within Mass Comms & Documentation' ","'Scotland' ",100
2008 ,"'PP - Combinations within Mass Comms & Documentation' ","'Wales' ",60
2008 ,"'Q1 - Linguistics' ","'England' ",325
2008 ,"'Q1 - Linguistics' ","'Northern Ireland' ",30
2008 ,"'Q1 - Linguistics' ","'Scotland' ",5
2008 ,"'Q1 - Linguistics' ","'Wales' ",15
2008 ,"'Q2 - Comparative Literary studies' ","'England' ",100
2008 ,"'Q3 - English studies' ","'England' ",7685
2008 ,"'Q3 - English studies' ","'Northern Ireland' ",240
2008 ,"'Q3 - English studies' ","'Scotland' ",285
2008 ,"'Q3 - English studies' ","'Wales' ",410
2008 ,"'Q4 - Ancient Language studies' ","'England' ",10
2008 ,"'Q5 - Celtic studies' ","'England' ",10
2008 ,"'Q5 - Celtic studies' ","'Northern Ireland' ",25
2008 ,"'Q5 - Celtic studies' ","'Scotland' ",30
2008 ,"'Q5 - Celtic studies' ","'Wales' ",60
2008 ,"'Q6 - Latin studies' ","'England' ",10
2008 ,"'Q8 - Classical studies' ","'England' ",780
2008 ,"'Q8 - Classical studies' ","'Northern Ireland' ",5
2008 ,"'Q8 - Classical studies' ","'Scotland' ",20
2008 ,"'Q8 - Classical studies' ","'Wales' ",15
2008 ,"'Q9 - Others in Linguistics,Classics & related' ","'England' ",80
2008 ,"'Q9 - Others in Linguistics,Classics & related' ","'Wales' ",10
2008 ,"'QQ - Combinations within Linguistics,Classics & related' ","'England' ",800
2008 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Northern Ireland' ",10
2008 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Scotland' ",35
2008 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Wales' ",45
2008 ,"'R0 - European Langs,Lit & related: any area' ","'England' ",110
2008 ,"'R0 - European Langs,Lit & related: any area' ","'Wales' ",5
2008 ,"'R1 - French studies' ","'England' ",545
2008 ,"'R1 - French studies' ","'Northern Ireland' ",25
2008 ,"'R1 - French studies' ","'Scotland' ",35
2008 ,"'R1 - French studies' ","'Wales' ",45
2008 ,"'R2 - German studies' ","'England' ",205
2008 ,"'R2 - German studies' ","'Scotland' ",5
2008 ,"'R2 - German studies' ","'Wales' ",15
2008 ,"'R3 - Italian studies' ","'England' ",55
2008 ,"'R3 - Italian studies' ","'Wales' ",5
2008 ,"'R4 - Spanish studies' ","'England' ",280
2008 ,"'R4 - Spanish studies' ","'Northern Ireland' ",10
2008 ,"'R4 - Spanish studies' ","'Scotland' ",20
2008 ,"'R4 - Spanish studies' ","'Wales' ",10
2008 ,"'R6 - Scandinavian studies' ","'England' ",10
2008 ,"'R6 - Scandinavian studies' ","'Scotland' ",5
2008 ,"'R7 - Russian and East European studies' ","'England' ",65
2008 ,"'R7 - Russian and East European studies' ","'Scotland' ",5
2008 ,"'R7 - Russian and East European studies' ","'Wales' ",5
2008 ,"'R8 - European studies' ","'England' ",195
2008 ,"'R8 - European studies' ","'Northern Ireland' ",5
2008 ,"'R8 - European studies' ","'Scotland' ",5
2008 ,"'R8 - European studies' ","'Wales' ",5
2008 ,"'R9 - Others in European Langs,Lit and related' ","'England' ",595
2008 ,"'R9 - Others in European Langs,Lit and related' ","'Northern Ireland' ",10
2008 ,"'R9 - Others in European Langs,Lit and related' ","'Scotland' ",70
2008 ,"'R9 - Others in European Langs,Lit and related' ","'Wales' ",10
2008 ,"'RR - Combinations within European Langs,Lit and related' ","'England' ",1340
2008 ,"'RR - Combinations within European Langs,Lit and related' ","'Northern Ireland' ",80
2008 ,"'RR - Combinations within European Langs,Lit and related' ","'Scotland' ",180
2008 ,"'RR - Combinations within European Langs,Lit and related' ","'Wales' ",90
2008 ,"'T1 - Chinese studies' ","'England' ",100
2008 ,"'T1 - Chinese studies' ","'Scotland' ",5
2008 ,"'T2 - Japanese studies' ","'England' ",145
2008 ,"'T2 - Japanese studies' ","'Northern Ireland' ",5
2008 ,"'T2 - Japanese studies' ","'Scotland' ",5
2008 ,"'T3 - South Asian studies' ","'England' ",35
2008 ,"'T4 - Other Asian studies' ","'England' ",5
2008 ,"'T5 - African studies' ","'England' ",15
2008 ,"'T6 - Modern Middle Eastern studies' ","'England' ",100
2008 ,"'T6 - Modern Middle Eastern studies' ","'Scotland' ",5
2008 ,"'T7 - American studies' ","'England' ",485
2008 ,"'T7 - American studies' ","'Scotland' ",10
2008 ,"'T7 - American studies' ","'Wales' ",15
2008 ,"'T9 - Others in non-European Langs, Lit & related' ","'England' ",365
2008 ,"'T9 - Others in non-European Langs, Lit & related' ","'Northern Ireland' ",5
2008 ,"'T9 - Others in non-European Langs, Lit & related' ","'Scotland' ",25
2008 ,"'T9 - Others in non-European Langs, Lit & related' ","'Wales' ",5
2008 ,"'TT - Combinations within non-European Langs & related' ","'England' ",35
2008 ,"'V1 - History by Period' ","'England' ",6640
2008 ,"'V1 - History by Period' ","'Northern Ireland' ",185
2008 ,"'V1 - History by Period' ","'Scotland' ",365
2008 ,"'V1 - History by Period' ","'Wales' ",435
2008 ,"'V2 - History by Area' ","'England' ",35
2008 ,"'V2 - History by Area' ","'Northern Ireland' ",25
2008 ,"'V2 - History by Area' ","'Scotland' ",25
2008 ,"'V3 - History by Topic' ","'England' ",1090
2008 ,"'V3 - History by Topic' ","'Northern Ireland' ",15
2008 ,"'V3 - History by Topic' ","'Scotland' ",45
2008 ,"'V3 - History by Topic' ","'Wales' ",20
2008 ,"'V4 - Archaeology' ","'England' ",440
2008 ,"'V4 - Archaeology' ","'Northern Ireland' ",25
2008 ,"'V4 - Archaeology' ","'Scotland' ",25
2008 ,"'V4 - Archaeology' ","'Wales' ",10
2008 ,"'V5 - Philosophy' ","'England' ",1185
2008 ,"'V5 - Philosophy' ","'Northern Ireland' ",5
2008 ,"'V5 - Philosophy' ","'Scotland' ",55
2008 ,"'V5 - Philosophy' ","'Wales' ",40
2008 ,"'V6 - Theology and Religious studies' ","'England' ",1095
2008 ,"'V6 - Theology and Religious studies' ","'Northern Ireland' ",60
2008 ,"'V6 - Theology and Religious studies' ","'Scotland' ",65
2008 ,"'V6 - Theology and Religious studies' ","'Wales' ",85
2008 ,"'V9 - Others in Hist & Philosophical studies' ","'England' ",125
2008 ,"'V9 - Others in Hist & Philosophical studies' ","'Scotland' ",15
2008 ,"'V9 - Others in Hist & Philosophical studies' ","'Wales' ",5
2008 ,"'VV - Combinations within Hist & Philosophical studies' ","'England' ",1150
2008 ,"'VV - Combinations within Hist & Philosophical studies' ","'Northern Ireland' ",30
2008 ,"'VV - Combinations within Hist & Philosophical studies' ","'Scotland' ",85
2008 ,"'VV - Combinations within Hist & Philosophical studies' ","'Wales' ",90
2008 ,"'W0 - Creative Arts & Design: any area' ","'England' ",120
2008 ,"'W0 - Creative Arts & Design: any area' ","'Wales' ",5
2008 ,"'W1 - Fine Art' ","'England' ",4140
2008 ,"'W1 - Fine Art' ","'Northern Ireland' ",35
2008 ,"'W1 - Fine Art' ","'Scotland' ",115
2008 ,"'W1 - Fine Art' ","'Wales' ",205
2008 ,"'W2 - Design studies' ","'England' ",14505
2008 ,"'W2 - Design studies' ","'Northern Ireland' ",210
2008 ,"'W2 - Design studies' ","'Scotland' ",805
2008 ,"'W2 - Design studies' ","'Wales' ",750
2008 ,"'W3 - Music' ","'England' ",4030
2008 ,"'W3 - Music' ","'Northern Ireland' ",100
2008 ,"'W3 - Music' ","'Scotland' ",475
2008 ,"'W3 - Music' ","'Wales' ",205
2008 ,"'W4 - Drama' ","'England' ",5915
2008 ,"'W4 - Drama' ","'Northern Ireland' ",105
2008 ,"'W4 - Drama' ","'Scotland' ",235
2008 ,"'W4 - Drama' ","'Wales' ",315
2008 ,"'W5 - Dance' ","'England' ",1025
2008 ,"'W5 - Dance' ","'Northern Ireland' ",20
2008 ,"'W5 - Dance' ","'Scotland' ",10
2008 ,"'W5 - Dance' ","'Wales' ",35
2008 ,"'W6 - Cinematics and Photography' ","'England' ",5845
2008 ,"'W6 - Cinematics and Photography' ","'Northern Ireland' ",100
2008 ,"'W6 - Cinematics and Photography' ","'Scotland' ",155
2008 ,"'W6 - Cinematics and Photography' ","'Wales' ",310
2008 ,"'W7 - Crafts' ","'England' ",600
2008 ,"'W7 - Crafts' ","'Northern Ireland' ",5
2008 ,"'W7 - Crafts' ","'Scotland' ",35
2008 ,"'W7 - Crafts' ","'Wales' ",25
2008 ,"'W8 - Imaginative Writing' ","'England' ",510
2008 ,"'W8 - Imaginative Writing' ","'Northern Ireland' ",5
2008 ,"'W8 - Imaginative Writing' ","'Scotland' ",5
2008 ,"'W8 - Imaginative Writing' ","'Wales' ",35
2008 ,"'W9 - Others in Creative Arts and Design' ","'England' ",515
2008 ,"'W9 - Others in Creative Arts and Design' ","'Northern Ireland' ",5
2008 ,"'W9 - Others in Creative Arts and Design' ","'Scotland' ",10
2008 ,"'W9 - Others in Creative Arts and Design' ","'Wales' ",45
2008 ,"'WW - Combinations within Creative Arts and Design' ","'England' ",2850
2008 ,"'WW - Combinations within Creative Arts and Design' ","'Northern Ireland' ",285
2008 ,"'WW - Combinations within Creative Arts and Design' ","'Scotland' ",505
2008 ,"'WW - Combinations within Creative Arts and Design' ","'Wales' ",120
2008 ,"'X1 - Training Teachers' ","'England' ",5625
2008 ,"'X1 - Training Teachers' ","'Northern Ireland' ",70
2008 ,"'X1 - Training Teachers' ","'Scotland' ",935
2008 ,"'X1 - Training Teachers' ","'Wales' ",545
2008 ,"'X2 - Research and Study Skills in Education' ","'England' ",40
2008 ,"'X3 - Academic studies in Education' ","'England' ",5900
2008 ,"'X3 - Academic studies in Education' ","'Northern Ireland' ",100
2008 ,"'X3 - Academic studies in Education' ","'Scotland' ",230
2008 ,"'X3 - Academic studies in Education' ","'Wales' ",315
2008 ,"'X9 - Others in Education' ","'England' ",245
2008 ,"'X9 - Others in Education' ","'Northern Ireland' ",5
2008 ,"'X9 - Others in Education' ","'Wales' ",5
2008 ,"'XX - Combinations within Education' ","'England' ",390
2008 ,"'XX - Combinations within Education' ","'Northern Ireland' ",15
2008 ,"'XX - Combinations within Education' ","'Wales' ",15
2008 ,"'Y Combs of arts/humanities' ","'England' ",3655
2008 ,"'Y Combs of arts/humanities' ","'Northern Ireland' ",115
2008 ,"'Y Combs of arts/humanities' ","'Scotland' ",145
2008 ,"'Y Combs of arts/humanities' ","'Wales' ",220
2008 ,"'Y Combs of engin/tech/building studies' ","'England' ",165
2008 ,"'Y Combs of engin/tech/building studies' ","'Northern Ireland' ",35
2008 ,"'Y Combs of engin/tech/building studies' ","'Scotland' ",35
2008 ,"'Y Combs of engin/tech/building studies' ","'Wales' ",5
2008 ,"'Y Combs of engineering/technology' ","'England' ",180
2008 ,"'Y Combs of engineering/technology' ","'Northern Ireland' ",5
2008 ,"'Y Combs of engineering/technology' ","'Scotland' ",20
2008 ,"'Y Combs of engineering/technology' ","'Wales' ",5
2008 ,"'Y Combs of languages' ","'England' ",1430
2008 ,"'Y Combs of languages' ","'Northern Ireland' ",25
2008 ,"'Y Combs of languages' ","'Scotland' ",105
2008 ,"'Y Combs of languages' ","'Wales' ",75
2008 ,"'Y Combs of languages with arts/humanities' ","'England' ",7010
2008 ,"'Y Combs of languages with arts/humanities' ","'Northern Ireland' ",190
2008 ,"'Y Combs of languages with arts/humanities' ","'Scotland' ",530
2008 ,"'Y Combs of languages with arts/humanities' ","'Wales' ",450
2008 ,"'Y Combs of med/bio/agric sciences' ","'England' ",2510
2008 ,"'Y Combs of med/bio/agric sciences' ","'Northern Ireland' ",85
2008 ,"'Y Combs of med/bio/agric sciences' ","'Scotland' ",270
2008 ,"'Y Combs of med/bio/agric sciences' ","'Wales' ",165
2008 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'England' ",1480
2008 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Northern Ireland' ",20
2008 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Scotland' ",95
2008 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Wales' ",30
2008 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'England' ",2305
2008 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Northern Ireland' ",90
2008 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Scotland' ",235
2008 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Wales' ",120
2008 ,"'Y Combs of phys/math science with social studies/bus/law' ","'England' ",3560
2008 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Northern Ireland' ",125
2008 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Scotland' ",330
2008 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Wales' ",110
2008 ,"'Y Combs of phys/math/comp sciences' ","'England' ",960
2008 ,"'Y Combs of phys/math/comp sciences' ","'Northern Ireland' ",35
2008 ,"'Y Combs of phys/math/comp sciences' ","'Scotland' ",100
2008 ,"'Y Combs of phys/math/comp sciences' ","'Wales' ",70
2008 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'England' ",6405
2008 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Northern Ireland' ",135
2008 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Scotland' ",700
2008 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Wales' ",410
2008 ,"'Y Combs of science/engineering with social studies/bus/law' ","'England' ",6205
2008 ,"'Y Combs of science/engineering with social studies/bus/law' ","'Northern Ireland' ",155
2008 ,"'Y Combs of science/engineering with social studies/bus/law' ","'Scotland' ",615
2008 ,"'Y Combs of science/engineering with social studies/bus/law' ","'Wales' ",285
2008 ,"'Y Combs of sciences with engineering/technology' ","'England' ",1185
2008 ,"'Y Combs of sciences with engineering/technology' ","'Northern Ireland' ",75
2008 ,"'Y Combs of sciences with engineering/technology' ","'Scotland' ",170
2008 ,"'Y Combs of sciences with engineering/technology' ","'Wales' ",45
2008 ,"'Y Combs of soc studies/law' ","'England' ",2090
2008 ,"'Y Combs of soc studies/law' ","'Northern Ireland' ",95
2008 ,"'Y Combs of soc studies/law' ","'Scotland' ",85
2008 ,"'Y Combs of soc studies/law' ","'Wales' ",160
2008 ,"'Y Combs of soc studies/law with business' ","'England' ",2770
2008 ,"'Y Combs of soc studies/law with business' ","'Northern Ireland' ",75
2008 ,"'Y Combs of soc studies/law with business' ","'Scotland' ",265
2008 ,"'Y Combs of soc studies/law with business' ","'Wales' ",90
2008 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'England' ",7565
2008 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'Northern Ireland' ",305
2008 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'Scotland' ",625
2008 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'Wales' ",415
2008 ,"'Y Combs of social studies/bus/law with languages' ","'England' ",2365
2008 ,"'Y Combs of social studies/bus/law with languages' ","'Northern Ireland' ",150
2008 ,"'Y Combs of social studies/bus/law with languages' ","'Scotland' ",455
2008 ,"'Y Combs of social studies/bus/law with languages' ","'Wales' ",145
2008 ,"'Z Combs of 3 subjects, or other general courses' ","'England' ",4340
2008 ,"'Z Combs of 3 subjects, or other general courses' ","'Northern Ireland' ",35
2008 ,"'Z Combs of 3 subjects, or other general courses' ","'Scotland' ",135
2008 ,"'Z Combs of 3 subjects, or other general courses' ","'Wales' ",170
2008 ,"'Z Other courses not elsewhere classified' ","'England' ",65
2009 ,"'A1 - Pre-clinical Medicine' ","'England' ",5745
2009 ,"'A1 - Pre-clinical Medicine' ","'Northern Ireland' ",405
2009 ,"'A1 - Pre-clinical Medicine' ","'Scotland' ",580
2009 ,"'A1 - Pre-clinical Medicine' ","'Wales' ",315
2009 ,"'A2 - Pre-clinical Dentistry' ","'England' ",870
2009 ,"'A2 - Pre-clinical Dentistry' ","'Northern Ireland' ",100
2009 ,"'A2 - Pre-clinical Dentistry' ","'Scotland' ",135
2009 ,"'A2 - Pre-clinical Dentistry' ","'Wales' ",50
2009 ,"'A9 - Others in Medicine and Dentistry' ","'England' ",35
2009 ,"'A9 - Others in Medicine and Dentistry' ","'Scotland' ",5
2009 ,"'B1 - Anatomy,Physiology and Pathology' ","'England' ",2750
2009 ,"'B1 - Anatomy,Physiology and Pathology' ","'Northern Ireland' ",170
2009 ,"'B1 - Anatomy,Physiology and Pathology' ","'Scotland' ",400
2009 ,"'B1 - Anatomy,Physiology and Pathology' ","'Wales' ",155
2009 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'England' ",2855
2009 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Northern Ireland' ",230
2009 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Scotland' ",320
2009 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Wales' ",160
2009 ,"'B3 - Complementary Medicine' ","'England' ",785
2009 ,"'B3 - Complementary Medicine' ","'Northern Ireland' ",5
2009 ,"'B3 - Complementary Medicine' ","'Scotland' ",145
2009 ,"'B3 - Complementary Medicine' ","'Wales' ",75
2009 ,"'B4 - Nutrition' ","'England' ",745
2009 ,"'B4 - Nutrition' ","'Northern Ireland' ",95
2009 ,"'B4 - Nutrition' ","'Scotland' ",90
2009 ,"'B4 - Nutrition' ","'Wales' ",40
2009 ,"'B5 - Ophthalmics' ","'England' ",595
2009 ,"'B5 - Ophthalmics' ","'Northern Ireland' ",40
2009 ,"'B5 - Ophthalmics' ","'Scotland' ",90
2009 ,"'B5 - Ophthalmics' ","'Wales' ",30
2009 ,"'B6 - Aural and Oral Sciences' ","'England' ",660
2009 ,"'B6 - Aural and Oral Sciences' ","'Northern Ireland' ",65
2009 ,"'B6 - Aural and Oral Sciences' ","'Scotland' ",55
2009 ,"'B6 - Aural and Oral Sciences' ","'Wales' ",65
2009 ,"'B7 - Nursing' ","'England' ",22280
2009 ,"'B7 - Nursing' ","'Northern Ireland' ",460
2009 ,"'B7 - Nursing' ","'Scotland' ",285
2009 ,"'B7 - Nursing' ","'Wales' ",1115
2009 ,"'B8 - Medical Technology' ","'England' ",1465
2009 ,"'B8 - Medical Technology' ","'Northern Ireland' ",90
2009 ,"'B8 - Medical Technology' ","'Scotland' ",145
2009 ,"'B8 - Medical Technology' ","'Wales' ",90
2009 ,"'B9 - Others in Subjects allied to Medicine' ","'England' ",7110
2009 ,"'B9 - Others in Subjects allied to Medicine' ","'Northern Ireland' ",390
2009 ,"'B9 - Others in Subjects allied to Medicine' ","'Scotland' ",550
2009 ,"'B9 - Others in Subjects allied to Medicine' ","'Wales' ",275
2009 ,"'BB - Combinations within Subjects allied to Medicine' ","'England' ",185
2009 ,"'BB - Combinations within Subjects allied to Medicine' ","'Wales' ",25
2009 ,"'C0 - Biological Sciences: any area of study' ","'England' ",10
2009 ,"'C1 - Biology' ","'England' ",3440
2009 ,"'C1 - Biology' ","'Northern Ireland' ",90
2009 ,"'C1 - Biology' ","'Scotland' ",425
2009 ,"'C1 - Biology' ","'Wales' ",200
2009 ,"'C2 - Botany' ","'England' ",10
2009 ,"'C3 - Zoology' ","'England' ",1060
2009 ,"'C3 - Zoology' ","'Northern Ireland' ",35
2009 ,"'C3 - Zoology' ","'Scotland' ",170
2009 ,"'C3 - Zoology' ","'Wales' ",90
2009 ,"'C4 - Genetics' ","'England' ",260
2009 ,"'C4 - Genetics' ","'Northern Ireland' ",15
2009 ,"'C4 - Genetics' ","'Scotland' ",40
