"Statistic:   Number of Applicants"
"Variables:   Ethnic Group (Summary Level) , Age Band , Sex , Applicant Domicile (High Level) , Cycle Year"
"Coverage:   Applied before June deadline and UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR2_023_06.pdf"
 
Cycle Year,Ethnic Group (Summary Level) , Age Band , Sex , Applicant Domicile (High Level),Number of Applicants,
2007 ,"'Unknown' ","'21 and over' ","'Men' ","'Northern Ireland' ",5
2007 ,"'Unknown' ","'21 and over' ","'Men' ","'Scotland' ",60
2007 ,"'Unknown' ","'21 and over' ","'Men' ","'Wales' ",30
2007 ,"'Unknown' ","'21 and over' ","'Women' ","'England' ",910
2007 ,"'Unknown' ","'21 and over' ","'Women' ","'Northern Ireland' ",10
2007 ,"'Unknown' ","'21 and over' ","'Women' ","'Scotland' ",55
2007 ,"'Unknown' ","'21 and over' ","'Women' ","'Wales' ",25
2008 ,"'Asian' ","'17 and under' ","'Men' ","'England' ",100
2008 ,"'Asian' ","'17 and under' ","'Men' ","'Scotland' ",25
2008 ,"'Asian' ","'17 and under' ","'Women' ","'England' ",85
2008 ,"'Asian' ","'17 and under' ","'Women' ","'Scotland' ",20
2008 ,"'Asian' ","'17 and under' ","'Women' ","'Wales' ",5
2008 ,"'Asian' ","'18' ","'Men' ","'England' ",9510
2008 ,"'Asian' ","'18' ","'Men' ","'Northern Ireland' ",25
2008 ,"'Asian' ","'18' ","'Men' ","'Scotland' ",255
2008 ,"'Asian' ","'18' ","'Men' ","'Wales' ",140
2008 ,"'Asian' ","'18' ","'Women' ","'England' ",11125
2008 ,"'Asian' ","'18' ","'Women' ","'Northern Ireland' ",45
2008 ,"'Asian' ","'18' ","'Women' ","'Scotland' ",320
2008 ,"'Asian' ","'18' ","'Women' ","'Wales' ",150
2008 ,"'Asian' ","'19' ","'Men' ","'England' ",5340
2008 ,"'Asian' ","'19' ","'Men' ","'Northern Ireland' ",15
2008 ,"'Asian' ","'19' ","'Men' ","'Scotland' ",95
2008 ,"'Asian' ","'19' ","'Men' ","'Wales' ",85
2008 ,"'Asian' ","'19' ","'Women' ","'England' ",4915
2008 ,"'Asian' ","'19' ","'Women' ","'Northern Ireland' ",10
2008 ,"'Asian' ","'19' ","'Women' ","'Scotland' ",110
2008 ,"'Asian' ","'19' ","'Women' ","'Wales' ",65
2008 ,"'Asian' ","'20' ","'Men' ","'England' ",2030
2008 ,"'Asian' ","'20' ","'Men' ","'Scotland' ",65
2008 ,"'Asian' ","'20' ","'Men' ","'Wales' ",25
2008 ,"'Asian' ","'20' ","'Women' ","'England' ",1660
2008 ,"'Asian' ","'20' ","'Women' ","'Northern Ireland' ",5
2008 ,"'Asian' ","'20' ","'Women' ","'Scotland' ",80
2008 ,"'Asian' ","'20' ","'Women' ","'Wales' ",25
2008 ,"'Asian' ","'21 and over' ","'Men' ","'England' ",3260
2008 ,"'Asian' ","'21 and over' ","'Men' ","'Northern Ireland' ",10
2008 ,"'Asian' ","'21 and over' ","'Men' ","'Scotland' ",195
2008 ,"'Asian' ","'21 and over' ","'Men' ","'Wales' ",70
2008 ,"'Asian' ","'21 and over' ","'Women' ","'England' ",3845
2008 ,"'Asian' ","'21 and over' ","'Women' ","'Northern Ireland' ",10
2008 ,"'Asian' ","'21 and over' ","'Women' ","'Scotland' ",175
2008 ,"'Asian' ","'21 and over' ","'Women' ","'Wales' ",65
2008 ,"'Black' ","'17 and under' ","'Men' ","'England' ",35
2008 ,"'Black' ","'17 and under' ","'Men' ","'Scotland' ",5
2008 ,"'Black' ","'17 and under' ","'Women' ","'England' ",75
2008 ,"'Black' ","'17 and under' ","'Women' ","'Scotland' ",5
2008 ,"'Black' ","'18' ","'Men' ","'England' ",2800
2008 ,"'Black' ","'18' ","'Men' ","'Northern Ireland' ",5
2008 ,"'Black' ","'18' ","'Men' ","'Scotland' ",30
2008 ,"'Black' ","'18' ","'Men' ","'Wales' ",15
2008 ,"'Black' ","'18' ","'Women' ","'England' ",4575
2008 ,"'Black' ","'18' ","'Women' ","'Northern Ireland' ",5
2008 ,"'Black' ","'18' ","'Women' ","'Scotland' ",35
2008 ,"'Black' ","'18' ","'Women' ","'Wales' ",30
2008 ,"'Black' ","'19' ","'Men' ","'England' ",2230
2008 ,"'Black' ","'19' ","'Men' ","'Scotland' ",20
2008 ,"'Black' ","'19' ","'Men' ","'Wales' ",20
2008 ,"'Black' ","'19' ","'Women' ","'England' ",2945
2008 ,"'Black' ","'19' ","'Women' ","'Scotland' ",25
2008 ,"'Black' ","'19' ","'Women' ","'Wales' ",25
2008 ,"'Black' ","'20' ","'Men' ","'England' ",1310
2008 ,"'Black' ","'20' ","'Men' ","'Scotland' ",10
2008 ,"'Black' ","'20' ","'Men' ","'Wales' ",5
2008 ,"'Black' ","'20' ","'Women' ","'England' ",1570
2008 ,"'Black' ","'20' ","'Women' ","'Scotland' ",15
2008 ,"'Black' ","'20' ","'Women' ","'Wales' ",15
2008 ,"'Black' ","'21 and over' ","'Men' ","'England' ",4915
2008 ,"'Black' ","'21 and over' ","'Men' ","'Northern Ireland' ",5
2008 ,"'Black' ","'21 and over' ","'Men' ","'Scotland' ",115
2008 ,"'Black' ","'21 and over' ","'Men' ","'Wales' ",45
2008 ,"'Black' ","'21 and over' ","'Women' ","'England' ",8805
2008 ,"'Black' ","'21 and over' ","'Women' ","'Northern Ireland' ",10
2008 ,"'Black' ","'21 and over' ","'Women' ","'Scotland' ",135
2008 ,"'Black' ","'21 and over' ","'Women' ","'Wales' ",55
2008 ,"'Mixed' ","'17 and under' ","'Men' ","'England' ",35
2008 ,"'Mixed' ","'17 and under' ","'Men' ","'Scotland' ",5
2008 ,"'Mixed' ","'17 and under' ","'Women' ","'England' ",40
2008 ,"'Mixed' ","'17 and under' ","'Women' ","'Scotland' ",10
2008 ,"'Mixed' ","'18' ","'Men' ","'England' ",2755
2008 ,"'Mixed' ","'18' ","'Men' ","'Northern Ireland' ",40
2008 ,"'Mixed' ","'18' ","'Men' ","'Scotland' ",85
2008 ,"'Mixed' ","'18' ","'Men' ","'Wales' ",70
2008 ,"'Mixed' ","'18' ","'Women' ","'England' ",3645
2008 ,"'Mixed' ","'18' ","'Women' ","'Northern Ireland' ",40
2008 ,"'Mixed' ","'18' ","'Women' ","'Scotland' ",110
2008 ,"'Mixed' ","'18' ","'Women' ","'Wales' ",115
2008 ,"'Mixed' ","'19' ","'Men' ","'England' ",1270
2008 ,"'Mixed' ","'19' ","'Men' ","'Northern Ireland' ",10
2008 ,"'Mixed' ","'19' ","'Men' ","'Scotland' ",20
2008 ,"'Mixed' ","'19' ","'Men' ","'Wales' ",25
2008 ,"'Mixed' ","'19' ","'Women' ","'England' ",1610
2008 ,"'Mixed' ","'19' ","'Women' ","'Northern Ireland' ",5
2008 ,"'Mixed' ","'19' ","'Women' ","'Scotland' ",35
2008 ,"'Mixed' ","'19' ","'Women' ","'Wales' ",35
2008 ,"'Mixed' ","'20' ","'Men' ","'England' ",495
2008 ,"'Mixed' ","'20' ","'Men' ","'Northern Ireland' ",5
2008 ,"'Mixed' ","'20' ","'Men' ","'Scotland' ",20
2008 ,"'Mixed' ","'20' ","'Men' ","'Wales' ",15
2008 ,"'Mixed' ","'20' ","'Women' ","'England' ",665
2008 ,"'Mixed' ","'20' ","'Women' ","'Scotland' ",20
2008 ,"'Mixed' ","'20' ","'Women' ","'Wales' ",15
2008 ,"'Mixed' ","'21 and over' ","'Men' ","'England' ",1115
2008 ,"'Mixed' ","'21 and over' ","'Men' ","'Northern Ireland' ",5
2008 ,"'Mixed' ","'21 and over' ","'Men' ","'Scotland' ",70
2008 ,"'Mixed' ","'21 and over' ","'Men' ","'Wales' ",25
2008 ,"'Mixed' ","'21 and over' ","'Women' ","'England' ",2110
2008 ,"'Mixed' ","'21 and over' ","'Women' ","'Northern Ireland' ",10
2008 ,"'Mixed' ","'21 and over' ","'Women' ","'Scotland' ",70
2008 ,"'Mixed' ","'21 and over' ","'Women' ","'Wales' ",40
2008 ,"'White' ","'17 and under' ","'Men' ","'England' ",375
2008 ,"'White' ","'17 and under' ","'Men' ","'Northern Ireland' ",20
2008 ,"'White' ","'17 and under' ","'Men' ","'Scotland' ",380
2008 ,"'White' ","'17 and under' ","'Men' ","'Wales' ",15
2008 ,"'White' ","'17 and under' ","'Women' ","'England' ",685
2008 ,"'White' ","'17 and under' ","'Women' ","'Northern Ireland' ",25
2008 ,"'White' ","'17 and under' ","'Women' ","'Scotland' ",570
2008 ,"'White' ","'17 and under' ","'Women' ","'Wales' ",25
2008 ,"'White' ","'18' ","'Men' ","'England' ",71270
2008 ,"'White' ","'18' ","'Men' ","'Northern Ireland' ",4400
2008 ,"'White' ","'18' ","'Men' ","'Scotland' ",7260
2008 ,"'White' ","'18' ","'Men' ","'Wales' ",4390
2008 ,"'White' ","'18' ","'Women' ","'England' ",91050
2008 ,"'White' ","'18' ","'Women' ","'Northern Ireland' ",6210
2008 ,"'White' ","'18' ","'Women' ","'Scotland' ",9345
2008 ,"'White' ","'18' ","'Women' ","'Wales' ",6120
2008 ,"'White' ","'19' ","'Men' ","'England' ",23505
2008 ,"'White' ","'19' ","'Men' ","'Northern Ireland' ",855
2008 ,"'White' ","'19' ","'Men' ","'Scotland' ",1535
2008 ,"'White' ","'19' ","'Men' ","'Wales' ",1355
2008 ,"'White' ","'19' ","'Women' ","'England' ",29795
2008 ,"'White' ","'19' ","'Women' ","'Northern Ireland' ",1265
2008 ,"'White' ","'19' ","'Women' ","'Scotland' ",2040
2008 ,"'White' ","'19' ","'Women' ","'Wales' ",1830
2008 ,"'White' ","'20' ","'Men' ","'England' ",8555
2008 ,"'White' ","'20' ","'Men' ","'Northern Ireland' ",455
2008 ,"'White' ","'20' ","'Men' ","'Scotland' ",1010
2008 ,"'White' ","'20' ","'Men' ","'Wales' ",530
2008 ,"'White' ","'20' ","'Women' ","'England' ",10635
2008 ,"'White' ","'20' ","'Women' ","'Northern Ireland' ",495
2008 ,"'White' ","'20' ","'Women' ","'Scotland' ",1335
2008 ,"'White' ","'20' ","'Women' ","'Wales' ",685
2008 ,"'White' ","'21 and over' ","'Men' ","'England' ",19915
2008 ,"'White' ","'21 and over' ","'Men' ","'Northern Ireland' ",950
2008 ,"'White' ","'21 and over' ","'Men' ","'Scotland' ",3350
2008 ,"'White' ","'21 and over' ","'Men' ","'Wales' ",1445
2008 ,"'White' ","'21 and over' ","'Women' ","'England' ",38755
2008 ,"'White' ","'21 and over' ","'Women' ","'Northern Ireland' ",1505
2008 ,"'White' ","'21 and over' ","'Women' ","'Scotland' ",4435
2008 ,"'White' ","'21 and over' ","'Women' ","'Wales' ",2750
2008 ,"'Other' ","'17 and under' ","'Men' ","'England' ",15
2008 ,"'Other' ","'17 and under' ","'Women' ","'England' ",15
2008 ,"'Other' ","'18' ","'Men' ","'England' ",700
2008 ,"'Other' ","'18' ","'Men' ","'Scotland' ",10
2008 ,"'Other' ","'18' ","'Men' ","'Wales' ",20
2008 ,"'Other' ","'18' ","'Women' ","'England' ",1050
2008 ,"'Other' ","'18' ","'Women' ","'Northern Ireland' ",5
2008 ,"'Other' ","'18' ","'Women' ","'Scotland' ",10
2008 ,"'Other' ","'18' ","'Women' ","'Wales' ",15
2008 ,"'Other' ","'19' ","'Men' ","'England' ",475
2008 ,"'Other' ","'19' ","'Men' ","'Scotland' ",5
2008 ,"'Other' ","'19' ","'Men' ","'Wales' ",5
2008 ,"'Other' ","'19' ","'Women' ","'England' ",550
2008 ,"'Other' ","'19' ","'Women' ","'Scotland' ",5
2008 ,"'Other' ","'19' ","'Women' ","'Wales' ",10
2008 ,"'Other' ","'20' ","'Men' ","'England' ",210
2008 ,"'Other' ","'20' ","'Men' ","'Scotland' ",5
2008 ,"'Other' ","'20' ","'Men' ","'Wales' ",10
2008 ,"'Other' ","'20' ","'Women' ","'England' ",225
2008 ,"'Other' ","'20' ","'Women' ","'Scotland' ",5
2008 ,"'Other' ","'20' ","'Women' ","'Wales' ",5
2008 ,"'Other' ","'21 and over' ","'Men' ","'England' ",600
2008 ,"'Other' ","'21 and over' ","'Men' ","'Scotland' ",20
2008 ,"'Other' ","'21 and over' ","'Men' ","'Wales' ",15
2008 ,"'Other' ","'21 and over' ","'Women' ","'England' ",780
2008 ,"'Other' ","'21 and over' ","'Women' ","'Scotland' ",35
2008 ,"'Other' ","'21 and over' ","'Women' ","'Wales' ",15
2008 ,"'Unknown' ","'17 and under' ","'Men' ","'England' ",35
2008 ,"'Unknown' ","'17 and under' ","'Men' ","'Northern Ireland' ",5
2008 ,"'Unknown' ","'17 and under' ","'Women' ","'England' ",40
2008 ,"'Unknown' ","'17 and under' ","'Women' ","'Northern Ireland' ",5
2008 ,"'Unknown' ","'18' ","'Men' ","'England' ",1020
2008 ,"'Unknown' ","'18' ","'Men' ","'Northern Ireland' ",70
2008 ,"'Unknown' ","'18' ","'Men' ","'Scotland' ",50
2008 ,"'Unknown' ","'18' ","'Men' ","'Wales' ",35
2008 ,"'Unknown' ","'18' ","'Women' ","'England' ",905
2008 ,"'Unknown' ","'18' ","'Women' ","'Northern Ireland' ",80
2008 ,"'Unknown' ","'18' ","'Women' ","'Scotland' ",55
2008 ,"'Unknown' ","'18' ","'Women' ","'Wales' ",40
2008 ,"'Unknown' ","'19' ","'Men' ","'England' ",480
2008 ,"'Unknown' ","'19' ","'Men' ","'Northern Ireland' ",10
2008 ,"'Unknown' ","'19' ","'Men' ","'Scotland' ",40
2008 ,"'Unknown' ","'19' ","'Men' ","'Wales' ",10
2008 ,"'Unknown' ","'19' ","'Women' ","'England' ",445
2008 ,"'Unknown' ","'19' ","'Women' ","'Northern Ireland' ",10
2008 ,"'Unknown' ","'19' ","'Women' ","'Scotland' ",30
2008 ,"'Unknown' ","'19' ","'Women' ","'Wales' ",15
2008 ,"'Unknown' ","'20' ","'Men' ","'England' ",200
2008 ,"'Unknown' ","'20' ","'Men' ","'Northern Ireland' ",5
2008 ,"'Unknown' ","'20' ","'Men' ","'Scotland' ",15
2008 ,"'Unknown' ","'20' ","'Men' ","'Wales' ",5
2008 ,"'Unknown' ","'20' ","'Women' ","'England' ",200
2008 ,"'Unknown' ","'20' ","'Women' ","'Northern Ireland' ",5
2008 ,"'Unknown' ","'20' ","'Women' ","'Scotland' ",10
2008 ,"'Unknown' ","'20' ","'Women' ","'Wales' ",5
2008 ,"'Unknown' ","'21 and over' ","'Men' ","'England' ",730
2008 ,"'Unknown' ","'21 and over' ","'Men' ","'Northern Ireland' ",20
2008 ,"'Unknown' ","'21 and over' ","'Men' ","'Scotland' ",90
2008 ,"'Unknown' ","'21 and over' ","'Men' ","'Wales' ",20
2008 ,"'Unknown' ","'21 and over' ","'Women' ","'England' ",855
2008 ,"'Unknown' ","'21 and over' ","'Women' ","'Northern Ireland' ",20
2008 ,"'Unknown' ","'21 and over' ","'Women' ","'Scotland' ",70
2008 ,"'Unknown' ","'21 and over' ","'Women' ","'Wales' ",20
2009 ,"'Asian' ","'17 and under' ","'Men' ","'England' ",105
2009 ,"'Asian' ","'17 and under' ","'Men' ","'Northern Ireland' ",5
2009 ,"'Asian' ","'17 and under' ","'Men' ","'Scotland' ",25
2009 ,"'Asian' ","'17 and under' ","'Women' ","'England' ",95
2009 ,"'Asian' ","'17 and under' ","'Women' ","'Scotland' ",30
2009 ,"'Asian' ","'18' ","'Men' ","'England' ",9960
2009 ,"'Asian' ","'18' ","'Men' ","'Northern Ireland' ",40
2009 ,"'Asian' ","'18' ","'Men' ","'Scotland' ",325
2009 ,"'Asian' ","'18' ","'Men' ","'Wales' ",125
2009 ,"'Asian' ","'18' ","'Women' ","'England' ",11775
2009 ,"'Asian' ","'18' ","'Women' ","'Northern Ireland' ",40
2009 ,"'Asian' ","'18' ","'Women' ","'Scotland' ",295
2009 ,"'Asian' ","'18' ","'Women' ","'Wales' ",155
2009 ,"'Asian' ","'19' ","'Men' ","'England' ",5690
2009 ,"'Asian' ","'19' ","'Men' ","'Northern Ireland' ",15
2009 ,"'Asian' ","'19' ","'Men' ","'Scotland' ",105
2009 ,"'Asian' ","'19' ","'Men' ","'Wales' ",85
2009 ,"'Asian' ","'19' ","'Women' ","'England' ",5415
2009 ,"'Asian' ","'19' ","'Women' ","'Northern Ireland' ",20
2009 ,"'Asian' ","'19' ","'Women' ","'Scotland' ",115
2009 ,"'Asian' ","'19' ","'Women' ","'Wales' ",80
2009 ,"'Asian' ","'20' ","'Men' ","'England' ",2125
2009 ,"'Asian' ","'20' ","'Men' ","'Northern Ireland' ",5
2009 ,"'Asian' ","'20' ","'Men' ","'Scotland' ",65
2009 ,"'Asian' ","'20' ","'Men' ","'Wales' ",35
2009 ,"'Asian' ","'20' ","'Women' ","'England' ",1795
2009 ,"'Asian' ","'20' ","'Women' ","'Scotland' ",75
2009 ,"'Asian' ","'20' ","'Women' ","'Wales' ",30
2009 ,"'Asian' ","'21 and over' ","'Men' ","'England' ",3880
2009 ,"'Asian' ","'21 and over' ","'Men' ","'Northern Ireland' ",10
2009 ,"'Asian' ","'21 and over' ","'Men' ","'Scotland' ",235
2009 ,"'Asian' ","'21 and over' ","'Men' ","'Wales' ",75
2009 ,"'Asian' ","'21 and over' ","'Women' ","'England' ",4670
2009 ,"'Asian' ","'21 and over' ","'Women' ","'Northern Ireland' ",10
2009 ,"'Asian' ","'21 and over' ","'Women' ","'Scotland' ",220
2009 ,"'Asian' ","'21 and over' ","'Women' ","'Wales' ",70
2009 ,"'Black' ","'17 and under' ","'Men' ","'England' ",45
2009 ,"'Black' ","'17 and under' ","'Women' ","'England' ",80
2009 ,"'Black' ","'17 and under' ","'Women' ","'Scotland' ",5
2009 ,"'Black' ","'18' ","'Men' ","'England' ",3195
2009 ,"'Black' ","'18' ","'Men' ","'Northern Ireland' ",5
2009 ,"'Black' ","'18' ","'Men' ","'Scotland' ",20
2009 ,"'Black' ","'18' ","'Men' ","'Wales' ",20
2009 ,"'Black' ","'18' ","'Women' ","'England' ",4985
2009 ,"'Black' ","'18' ","'Women' ","'Northern Ireland' ",5
2009 ,"'Black' ","'18' ","'Women' ","'Scotland' ",30
2009 ,"'Black' ","'18' ","'Women' ","'Wales' ",40
2009 ,"'Black' ","'19' ","'Men' ","'England' ",2625
2009 ,"'Black' ","'19' ","'Men' ","'Scotland' ",10
2009 ,"'Black' ","'19' ","'Men' ","'Wales' ",15
2009 ,"'Black' ","'19' ","'Women' ","'England' ",3030
2009 ,"'Black' ","'19' ","'Women' ","'Scotland' ",20
2009 ,"'Black' ","'19' ","'Women' ","'Wales' ",15
2009 ,"'Black' ","'20' ","'Men' ","'England' ",1480
2009 ,"'Black' ","'20' ","'Men' ","'Scotland' ",15
2009 ,"'Black' ","'20' ","'Men' ","'Wales' ",15
2009 ,"'Black' ","'20' ","'Women' ","'England' ",1790
2009 ,"'Black' ","'20' ","'Women' ","'Scotland' ",20
2009 ,"'Black' ","'20' ","'Women' ","'Wales' ",20
2009 ,"'Black' ","'21 and over' ","'Men' ","'England' ",6415
2009 ,"'Black' ","'21 and over' ","'Men' ","'Northern Ireland' ",5
2009 ,"'Black' ","'21 and over' ","'Men' ","'Scotland' ",125
2009 ,"'Black' ","'21 and over' ","'Men' ","'Wales' ",75
2009 ,"'Black' ","'21 and over' ","'Women' ","'England' ",10905
2009 ,"'Black' ","'21 and over' ","'Women' ","'Northern Ireland' ",15
2009 ,"'Black' ","'21 and over' ","'Women' ","'Scotland' ",150
2009 ,"'Black' ","'21 and over' ","'Women' ","'Wales' ",105
2009 ,"'Mixed' ","'17 and under' ","'Men' ","'England' ",25
2009 ,"'Mixed' ","'17 and under' ","'Men' ","'Scotland' ",10
2009 ,"'Mixed' ","'17 and under' ","'Women' ","'England' ",55
2009 ,"'Mixed' ","'17 and under' ","'Women' ","'Scotland' ",10
2009 ,"'Mixed' ","'18' ","'Men' ","'England' ",3095
2009 ,"'Mixed' ","'18' ","'Men' ","'Northern Ireland' ",35
2009 ,"'Mixed' ","'18' ","'Men' ","'Scotland' ",90
2009 ,"'Mixed' ","'18' ","'Men' ","'Wales' ",85
2009 ,"'Mixed' ","'18' ","'Women' ","'England' ",4050
2009 ,"'Mixed' ","'18' ","'Women' ","'Northern Ireland' ",40
2009 ,"'Mixed' ","'18' ","'Women' ","'Scotland' ",110
2009 ,"'Mixed' ","'18' ","'Women' ","'Wales' ",105
2009 ,"'Mixed' ","'19' ","'Men' ","'England' ",1440
2009 ,"'Mixed' ","'19' ","'Men' ","'Northern Ireland' ",10
2009 ,"'Mixed' ","'19' ","'Men' ","'Scotland' ",45
2009 ,"'Mixed' ","'19' ","'Men' ","'Wales' ",30
2009 ,"'Mixed' ","'19' ","'Women' ","'England' ",1745
2009 ,"'Mixed' ","'19' ","'Women' ","'Northern Ireland' ",10
2009 ,"'Mixed' ","'19' ","'Women' ","'Scotland' ",45
2009 ,"'Mixed' ","'19' ","'Women' ","'Wales' ",40
2009 ,"'Mixed' ","'20' ","'Men' ","'England' ",580
2009 ,"'Mixed' ","'20' ","'Men' ","'Northern Ireland' ",5
2009 ,"'Mixed' ","'20' ","'Men' ","'Scotland' ",25
2009 ,"'Mixed' ","'20' ","'Men' ","'Wales' ",5
2009 ,"'Mixed' ","'20' ","'Women' ","'England' ",760
2009 ,"'Mixed' ","'20' ","'Women' ","'Northern Ireland' ",5
2009 ,"'Mixed' ","'20' ","'Women' ","'Scotland' ",15
2009 ,"'Mixed' ","'20' ","'Women' ","'Wales' ",15
2009 ,"'Mixed' ","'21 and over' ","'Men' ","'England' ",1425
2009 ,"'Mixed' ","'21 and over' ","'Men' ","'Northern Ireland' ",5
2009 ,"'Mixed' ","'21 and over' ","'Men' ","'Scotland' ",85
2009 ,"'Mixed' ","'21 and over' ","'Men' ","'Wales' ",40
2009 ,"'Mixed' ","'21 and over' ","'Women' ","'England' ",2400
2009 ,"'Mixed' ","'21 and over' ","'Women' ","'Northern Ireland' ",10
2009 ,"'Mixed' ","'21 and over' ","'Women' ","'Scotland' ",75
2009 ,"'Mixed' ","'21 and over' ","'Women' ","'Wales' ",55
2009 ,"'White' ","'17 and under' ","'Men' ","'England' ",395
2009 ,"'White' ","'17 and under' ","'Men' ","'Northern Ireland' ",25
2009 ,"'White' ","'17 and under' ","'Men' ","'Scotland' ",380
2009 ,"'White' ","'17 and under' ","'Men' ","'Wales' ",20
2009 ,"'White' ","'17 and under' ","'Women' ","'England' ",680
2009 ,"'White' ","'17 and under' ","'Women' ","'Northern Ireland' ",30
2009 ,"'White' ","'17 and under' ","'Women' ","'Scotland' ",555
2009 ,"'White' ","'17 and under' ","'Women' ","'Wales' ",20
2009 ,"'White' ","'18' ","'Men' ","'England' ",76395
2009 ,"'White' ","'18' ","'Men' ","'Northern Ireland' ",4860
2009 ,"'White' ","'18' ","'Men' ","'Scotland' ",7515
2009 ,"'White' ","'18' ","'Men' ","'Wales' ",4845
2009 ,"'White' ","'18' ","'Women' ","'England' ",95415
2009 ,"'White' ","'18' ","'Women' ","'Northern Ireland' ",6525
2009 ,"'White' ","'18' ","'Women' ","'Scotland' ",9485
2009 ,"'White' ","'18' ","'Women' ","'Wales' ",6485
2009 ,"'White' ","'19' ","'Men' ","'England' ",26415
2009 ,"'White' ","'19' ","'Men' ","'Northern Ireland' ",895
2009 ,"'White' ","'19' ","'Men' ","'Scotland' ",1835
2009 ,"'White' ","'19' ","'Men' ","'Wales' ",1545
2009 ,"'White' ","'19' ","'Women' ","'England' ",32445
2009 ,"'White' ","'19' ","'Women' ","'Northern Ireland' ",1145
2009 ,"'White' ","'19' ","'Women' ","'Scotland' ",2200
2009 ,"'White' ","'19' ","'Women' ","'Wales' ",1935
2009 ,"'White' ","'20' ","'Men' ","'England' ",9490
2009 ,"'White' ","'20' ","'Men' ","'Northern Ireland' ",450
2009 ,"'White' ","'20' ","'Men' ","'Scotland' ",1075
2009 ,"'White' ","'20' ","'Men' ","'Wales' ",605
2009 ,"'White' ","'20' ","'Women' ","'England' ",11510
2009 ,"'White' ","'20' ","'Women' ","'Northern Ireland' ",520
2009 ,"'White' ","'20' ","'Women' ","'Scotland' ",1405
2009 ,"'White' ","'20' ","'Women' ","'Wales' ",745
2009 ,"'White' ","'21 and over' ","'Men' ","'England' ",24805
2009 ,"'White' ","'21 and over' ","'Men' ","'Northern Ireland' ",1130
2009 ,"'White' ","'21 and over' ","'Men' ","'Scotland' ",3820
2009 ,"'White' ","'21 and over' ","'Men' ","'Wales' ",1770
2009 ,"'White' ","'21 and over' ","'Women' ","'England' ",46365
2009 ,"'White' ","'21 and over' ","'Women' ","'Northern Ireland' ",1505
2009 ,"'White' ","'21 and over' ","'Women' ","'Scotland' ",4925
2009 ,"'White' ","'21 and over' ","'Women' ","'Wales' ",3295
2009 ,"'Other' ","'17 and under' ","'Men' ","'England' ",20
2009 ,"'Other' ","'17 and under' ","'Women' ","'England' ",20
2009 ,"'Other' ","'18' ","'Men' ","'England' ",720
2009 ,"'Other' ","'18' ","'Men' ","'Northern Ireland' ",5
2009 ,"'Other' ","'18' ","'Men' ","'Scotland' ",20
2009 ,"'Other' ","'18' ","'Men' ","'Wales' ",15
2009 ,"'Other' ","'18' ","'Women' ","'England' ",1030
2009 ,"'Other' ","'18' ","'Women' ","'Northern Ireland' ",5
2009 ,"'Other' ","'18' ","'Women' ","'Scotland' ",15
2009 ,"'Other' ","'18' ","'Women' ","'Wales' ",25
2009 ,"'Other' ","'19' ","'Men' ","'England' ",470
2009 ,"'Other' ","'19' ","'Men' ","'Scotland' ",10
2009 ,"'Other' ","'19' ","'Men' ","'Wales' ",10
2009 ,"'Other' ","'19' ","'Women' ","'England' ",605
2009 ,"'Other' ","'19' ","'Women' ","'Scotland' ",10
2009 ,"'Other' ","'19' ","'Women' ","'Wales' ",10
2009 ,"'Other' ","'20' ","'Men' ","'England' ",245
2009 ,"'Other' ","'20' ","'Men' ","'Scotland' ",5
2009 ,"'Other' ","'20' ","'Men' ","'Wales' ",5
2009 ,"'Other' ","'20' ","'Women' ","'England' ",260
2009 ,"'Other' ","'20' ","'Women' ","'Wales' ",5
2009 ,"'Other' ","'21 and over' ","'Men' ","'England' ",745
2009 ,"'Other' ","'21 and over' ","'Men' ","'Northern Ireland' ",5
2009 ,"'Other' ","'21 and over' ","'Men' ","'Scotland' ",25
2009 ,"'Other' ","'21 and over' ","'Men' ","'Wales' ",15
2009 ,"'Other' ","'21 and over' ","'Women' ","'England' ",885
2009 ,"'Other' ","'21 and over' ","'Women' ","'Northern Ireland' ",5
2009 ,"'Other' ","'21 and over' ","'Women' ","'Scotland' ",20
2009 ,"'Other' ","'21 and over' ","'Women' ","'Wales' ",15
2009 ,"'Unknown' ","'17 and under' ","'Men' ","'England' ",10
2009 ,"'Unknown' ","'17 and under' ","'Women' ","'England' ",15
2009 ,"'Unknown' ","'18' ","'Men' ","'England' ",735
2009 ,"'Unknown' ","'18' ","'Men' ","'Northern Ireland' ",15
2009 ,"'Unknown' ","'18' ","'Men' ","'Scotland' ",40
2009 ,"'Unknown' ","'18' ","'Men' ","'Wales' ",35
2009 ,"'Unknown' ","'18' ","'Women' ","'England' ",670
2009 ,"'Unknown' ","'18' ","'Women' ","'Northern Ireland' ",10
2009 ,"'Unknown' ","'18' ","'Women' ","'Scotland' ",25
2009 ,"'Unknown' ","'18' ","'Women' ","'Wales' ",20
2009 ,"'Unknown' ","'19' ","'Men' ","'England' ",385
2009 ,"'Unknown' ","'19' ","'Men' ","'Scotland' ",10
2009 ,"'Unknown' ","'19' ","'Men' ","'Wales' ",20
2009 ,"'Unknown' ","'19' ","'Women' ","'England' ",330
2009 ,"'Unknown' ","'19' ","'Women' ","'Scotland' ",5
2009 ,"'Unknown' ","'19' ","'Women' ","'Wales' ",5
