"Statistic:   Number of Applications"
"Variables:   Provider Country , Applicant Domicile (High Level) , Age Band , Sex , Cycle Year"
"Coverage:   Applications through the main scheme and UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_009_03.pdf"
 
Cycle Year,Provider Country , Applicant Domicile (High Level) , Age Band , Sex,Number of Applications,
2016 ,"'Northern Ireland' ","'England' ","'20' ","'Women' ",60
2016 ,"'Northern Ireland' ","'England' ","'21 and over' ","'Men' ",215
2016 ,"'Northern Ireland' ","'England' ","'21 and over' ","'Women' ",210
2016 ,"'Northern Ireland' ","'Northern Ireland' ","'17 and under' ","'Men' ",40
2016 ,"'Northern Ireland' ","'Northern Ireland' ","'17 and under' ","'Women' ",40
2016 ,"'Northern Ireland' ","'Northern Ireland' ","'18' ","'Men' ",15320
2016 ,"'Northern Ireland' ","'Northern Ireland' ","'18' ","'Women' ",16785
2016 ,"'Northern Ireland' ","'Northern Ireland' ","'19' ","'Men' ",4395
2016 ,"'Northern Ireland' ","'Northern Ireland' ","'19' ","'Women' ",4955
2016 ,"'Northern Ireland' ","'Northern Ireland' ","'20' ","'Men' ",2190
2016 ,"'Northern Ireland' ","'Northern Ireland' ","'20' ","'Women' ",1855
2016 ,"'Northern Ireland' ","'Northern Ireland' ","'21 and over' ","'Men' ",4030
2016 ,"'Northern Ireland' ","'Northern Ireland' ","'21 and over' ","'Women' ",6270
2016 ,"'Northern Ireland' ","'Scotland' ","'17 and under' ","'Women' ",5
2016 ,"'Northern Ireland' ","'Scotland' ","'18' ","'Men' ",35
2016 ,"'Northern Ireland' ","'Scotland' ","'18' ","'Women' ",60
2016 ,"'Northern Ireland' ","'Scotland' ","'19' ","'Men' ",15
2016 ,"'Northern Ireland' ","'Scotland' ","'19' ","'Women' ",25
2016 ,"'Northern Ireland' ","'Scotland' ","'20' ","'Women' ",10
2016 ,"'Northern Ireland' ","'Scotland' ","'21 and over' ","'Men' ",25
2016 ,"'Northern Ireland' ","'Scotland' ","'21 and over' ","'Women' ",60
2016 ,"'Northern Ireland' ","'Wales' ","'18' ","'Men' ",25
2016 ,"'Northern Ireland' ","'Wales' ","'18' ","'Women' ",35
2016 ,"'Northern Ireland' ","'Wales' ","'19' ","'Men' ",5
2016 ,"'Northern Ireland' ","'Wales' ","'19' ","'Women' ",5
2016 ,"'Northern Ireland' ","'Wales' ","'20' ","'Women' ",5
2016 ,"'Northern Ireland' ","'Wales' ","'21 and over' ","'Men' ",15
2016 ,"'Northern Ireland' ","'Wales' ","'21 and over' ","'Women' ",10
2016 ,"'Scotland' ","'England' ","'17 and under' ","'Men' ",100
2016 ,"'Scotland' ","'England' ","'17 and under' ","'Women' ",120
2016 ,"'Scotland' ","'England' ","'18' ","'Men' ",10595
2016 ,"'Scotland' ","'England' ","'18' ","'Women' ",13595
2016 ,"'Scotland' ","'England' ","'19' ","'Men' ",3290
2016 ,"'Scotland' ","'England' ","'19' ","'Women' ",4145
2016 ,"'Scotland' ","'England' ","'20' ","'Men' ",755
2016 ,"'Scotland' ","'England' ","'20' ","'Women' ",785
2016 ,"'Scotland' ","'England' ","'21 and over' ","'Men' ",1825
2016 ,"'Scotland' ","'England' ","'21 and over' ","'Women' ",2370
2016 ,"'Scotland' ","'Northern Ireland' ","'17 and under' ","'Women' ",20
2016 ,"'Scotland' ","'Northern Ireland' ","'18' ","'Men' ",2200
2016 ,"'Scotland' ","'Northern Ireland' ","'18' ","'Women' ",3885
2016 ,"'Scotland' ","'Northern Ireland' ","'19' ","'Men' ",480
2016 ,"'Scotland' ","'Northern Ireland' ","'19' ","'Women' ",755
2016 ,"'Scotland' ","'Northern Ireland' ","'20' ","'Men' ",150
2016 ,"'Scotland' ","'Northern Ireland' ","'20' ","'Women' ",255
2016 ,"'Scotland' ","'Northern Ireland' ","'21 and over' ","'Men' ",555
2016 ,"'Scotland' ","'Northern Ireland' ","'21 and over' ","'Women' ",905
2016 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Men' ",1165
2016 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Women' ",1765
2016 ,"'Scotland' ","'Scotland' ","'18' ","'Men' ",34535
2016 ,"'Scotland' ","'Scotland' ","'18' ","'Women' ",50600
2016 ,"'Scotland' ","'Scotland' ","'19' ","'Men' ",9875
2016 ,"'Scotland' ","'Scotland' ","'19' ","'Women' ",13665
2016 ,"'Scotland' ","'Scotland' ","'20' ","'Men' ",6475
2016 ,"'Scotland' ","'Scotland' ","'20' ","'Women' ",8695
2016 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Men' ",24150
2016 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Women' ",38415
2016 ,"'Scotland' ","'Wales' ","'17 and under' ","'Men' ",5
2016 ,"'Scotland' ","'Wales' ","'17 and under' ","'Women' ",5
2016 ,"'Scotland' ","'Wales' ","'18' ","'Men' ",295
2016 ,"'Scotland' ","'Wales' ","'18' ","'Women' ",360
2016 ,"'Scotland' ","'Wales' ","'19' ","'Men' ",95
2016 ,"'Scotland' ","'Wales' ","'19' ","'Women' ",120
2016 ,"'Scotland' ","'Wales' ","'20' ","'Men' ",25
2016 ,"'Scotland' ","'Wales' ","'20' ","'Women' ",30
2016 ,"'Scotland' ","'Wales' ","'21 and over' ","'Men' ",95
2016 ,"'Scotland' ","'Wales' ","'21 and over' ","'Women' ",105
2016 ,"'Wales' ","'England' ","'17 and under' ","'Men' ",30
2016 ,"'Wales' ","'England' ","'17 and under' ","'Women' ",40
2016 ,"'Wales' ","'England' ","'18' ","'Men' ",14995
2016 ,"'Wales' ","'England' ","'18' ","'Women' ",17565
2016 ,"'Wales' ","'England' ","'19' ","'Men' ",5150
2016 ,"'Wales' ","'England' ","'19' ","'Women' ",5155
2016 ,"'Wales' ","'England' ","'20' ","'Men' ",1260
2016 ,"'Wales' ","'England' ","'20' ","'Women' ",1220
2016 ,"'Wales' ","'England' ","'21 and over' ","'Men' ",2605
2016 ,"'Wales' ","'England' ","'21 and over' ","'Women' ",3320
2016 ,"'Wales' ","'Northern Ireland' ","'18' ","'Men' ",325
2016 ,"'Wales' ","'Northern Ireland' ","'18' ","'Women' ",585
2016 ,"'Wales' ","'Northern Ireland' ","'19' ","'Men' ",110
2016 ,"'Wales' ","'Northern Ireland' ","'19' ","'Women' ",115
2016 ,"'Wales' ","'Northern Ireland' ","'20' ","'Men' ",35
2016 ,"'Wales' ","'Northern Ireland' ","'20' ","'Women' ",55
2016 ,"'Wales' ","'Northern Ireland' ","'21 and over' ","'Men' ",100
2016 ,"'Wales' ","'Northern Ireland' ","'21 and over' ","'Women' ",90
2016 ,"'Wales' ","'Scotland' ","'18' ","'Men' ",25
2016 ,"'Wales' ","'Scotland' ","'18' ","'Women' ",45
2016 ,"'Wales' ","'Scotland' ","'19' ","'Men' ",20
2016 ,"'Wales' ","'Scotland' ","'19' ","'Women' ",25
2016 ,"'Wales' ","'Scotland' ","'20' ","'Men' ",10
2016 ,"'Wales' ","'Scotland' ","'20' ","'Women' ",10
2016 ,"'Wales' ","'Scotland' ","'21 and over' ","'Men' ",35
2016 ,"'Wales' ","'Scotland' ","'21 and over' ","'Women' ",65
2016 ,"'Wales' ","'Wales' ","'17 and under' ","'Men' ",10
2016 ,"'Wales' ","'Wales' ","'17 and under' ","'Women' ",10
2016 ,"'Wales' ","'Wales' ","'18' ","'Men' ",8370
2016 ,"'Wales' ","'Wales' ","'18' ","'Women' ",11665
2016 ,"'Wales' ","'Wales' ","'19' ","'Men' ",3235
2016 ,"'Wales' ","'Wales' ","'19' ","'Women' ",3865
2016 ,"'Wales' ","'Wales' ","'20' ","'Men' ",1075
2016 ,"'Wales' ","'Wales' ","'20' ","'Women' ",1520
2016 ,"'Wales' ","'Wales' ","'21 and over' ","'Men' ",2955
2016 ,"'Wales' ","'Wales' ","'21 and over' ","'Women' ",7315
