"Statistic:   Number of Applications"
"Variables:   Subject Group (Detailed Level) , Applicant Domicile (High Level) , Cycle Year"
"Coverage:   Applications through the main scheme and UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_017_03.pdf"
 
Cycle Year,Subject Group (Detailed Level) , Applicant Domicile (High Level),Number of Applications,
2007 ,"'A1 - Pre-clinical Medicine' ","'England' ",49310
2009 ,"'LL - Combinations within Social Studies' ","'Scotland' ",1140
2009 ,"'LL - Combinations within Social Studies' ","'Wales' ",260
2009 ,"'M1 - Law by Area' ","'England' ",59520
2009 ,"'M1 - Law by Area' ","'Northern Ireland' ",3140
2009 ,"'M1 - Law by Area' ","'Scotland' ",5010
2009 ,"'M1 - Law by Area' ","'Wales' ",2890
2009 ,"'M2 - Law by Topic' ","'England' ",3370
2009 ,"'M2 - Law by Topic' ","'Northern Ireland' ",190
2009 ,"'M2 - Law by Topic' ","'Scotland' ",595
2009 ,"'M2 - Law by Topic' ","'Wales' ",150
2009 ,"'M9 - Others in Law' ","'England' ",10115
2009 ,"'M9 - Others in Law' ","'Northern Ireland' ",900
2009 ,"'M9 - Others in Law' ","'Scotland' ",375
2009 ,"'M9 - Others in Law' ","'Wales' ",660
2009 ,"'MM - Combinations within Law' ","'England' ",1690
2009 ,"'MM - Combinations within Law' ","'Northern Ireland' ",40
2009 ,"'MM - Combinations within Law' ","'Scotland' ",75
2009 ,"'MM - Combinations within Law' ","'Wales' ",160
2009 ,"'N0 - Business & Admin studies: any area' ","'England' ",35
2009 ,"'N1 - Business studies' ","'England' ",37015
2009 ,"'N1 - Business studies' ","'Northern Ireland' ",2740
2009 ,"'N1 - Business studies' ","'Scotland' ",3035
2009 ,"'N1 - Business studies' ","'Wales' ",1740
2009 ,"'N2 - Management studies' ","'England' ",37085
2009 ,"'N2 - Management studies' ","'Northern Ireland' ",1160
2009 ,"'N2 - Management studies' ","'Scotland' ",2795
2009 ,"'N2 - Management studies' ","'Wales' ",1190
2009 ,"'N3 - Finance' ","'England' ",3045
2009 ,"'N3 - Finance' ","'Northern Ireland' ",625
2009 ,"'N3 - Finance' ","'Scotland' ",290
2009 ,"'N3 - Finance' ","'Wales' ",75
2009 ,"'N4 - Accounting' ","'England' ",17745
2009 ,"'N4 - Accounting' ","'Northern Ireland' ",1460
2009 ,"'N4 - Accounting' ","'Scotland' ",2745
2009 ,"'N4 - Accounting' ","'Wales' ",790
2009 ,"'N5 - Marketing' ","'England' ",14065
2009 ,"'N5 - Marketing' ","'Northern Ireland' ",715
2009 ,"'N5 - Marketing' ","'Scotland' ",1035
2009 ,"'N5 - Marketing' ","'Wales' ",440
2009 ,"'N6 - Human Resource Management' ","'England' ",2210
2009 ,"'N6 - Human Resource Management' ","'Northern Ireland' ",235
2009 ,"'N6 - Human Resource Management' ","'Scotland' ",285
2009 ,"'N6 - Human Resource Management' ","'Wales' ",95
2009 ,"'N7 - Office Skills' ","'England' ",50
2009 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'England' ",27560
2009 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Northern Ireland' ",1545
2009 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Scotland' ",2635
2009 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Wales' ",1145
2009 ,"'N9 - Others in Business & Admin Studies' ","'England' ",1220
2009 ,"'N9 - Others in Business & Admin Studies' ","'Northern Ireland' ",140
2009 ,"'N9 - Others in Business & Admin Studies' ","'Scotland' ",50
2009 ,"'N9 - Others in Business & Admin Studies' ","'Wales' ",130
2009 ,"'NN - Combinations within Business & Admin Studies' ","'England' ",41115
2009 ,"'NN - Combinations within Business & Admin Studies' ","'Northern Ireland' ",770
2009 ,"'NN - Combinations within Business & Admin Studies' ","'Scotland' ",2760
2009 ,"'NN - Combinations within Business & Admin Studies' ","'Wales' ",1465
2009 ,"'P1 - Information Services' ","'England' ",380
2009 ,"'P1 - Information Services' ","'Scotland' ",30
2009 ,"'P1 - Information Services' ","'Wales' ",10
2009 ,"'P2 - Publicity studies' ","'England' ",1565
2009 ,"'P2 - Publicity studies' ","'Northern Ireland' ",345
2009 ,"'P2 - Publicity studies' ","'Scotland' ",15
2009 ,"'P2 - Publicity studies' ","'Wales' ",20
2009 ,"'P3 - Media studies' ","'England' ",20870
2009 ,"'P3 - Media studies' ","'Northern Ireland' ",930
2009 ,"'P3 - Media studies' ","'Scotland' ",835
2009 ,"'P3 - Media studies' ","'Wales' ",1015
2009 ,"'P4 - Publishing' ","'England' ",325
2009 ,"'P4 - Publishing' ","'Scotland' ",25
2009 ,"'P4 - Publishing' ","'Wales' ",10
2009 ,"'P5 - Journalism' ","'England' ",11890
2009 ,"'P5 - Journalism' ","'Northern Ireland' ",405
2009 ,"'P5 - Journalism' ","'Scotland' ",635
2009 ,"'P5 - Journalism' ","'Wales' ",325
2009 ,"'P9 - Others in Mass Comms & Documentation' ","'England' ",2365
2009 ,"'P9 - Others in Mass Comms & Documentation' ","'Northern Ireland' ",465
2009 ,"'P9 - Others in Mass Comms & Documentation' ","'Scotland' ",185
2009 ,"'P9 - Others in Mass Comms & Documentation' ","'Wales' ",90
2009 ,"'PP - Combinations within Mass Comms & Documentation' ","'England' ",3530
2009 ,"'PP - Combinations within Mass Comms & Documentation' ","'Northern Ireland' ",95
2009 ,"'PP - Combinations within Mass Comms & Documentation' ","'Scotland' ",435
2009 ,"'PP - Combinations within Mass Comms & Documentation' ","'Wales' ",175
2009 ,"'Q1 - Linguistics' ","'England' ",1830
2009 ,"'Q1 - Linguistics' ","'Northern Ireland' ",110
2009 ,"'Q1 - Linguistics' ","'Scotland' ",30
2009 ,"'Q1 - Linguistics' ","'Wales' ",45
2009 ,"'Q2 - Comparative Literary studies' ","'England' ",420
2009 ,"'Q2 - Comparative Literary studies' ","'Scotland' ",30
2009 ,"'Q2 - Comparative Literary studies' ","'Wales' ",10
2009 ,"'Q3 - English studies' ","'England' ",48575
2009 ,"'Q3 - English studies' ","'Northern Ireland' ",1235
2009 ,"'Q3 - English studies' ","'Scotland' ",1655
2009 ,"'Q3 - English studies' ","'Wales' ",2185
2009 ,"'Q4 - Ancient Language studies' ","'England' ",45
2009 ,"'Q5 - Celtic studies' ","'England' ",30
2009 ,"'Q5 - Celtic studies' ","'Northern Ireland' ",205
2009 ,"'Q5 - Celtic studies' ","'Scotland' ",75
2009 ,"'Q5 - Celtic studies' ","'Wales' ",230
2009 ,"'Q6 - Latin studies' ","'England' ",50
2009 ,"'Q6 - Latin studies' ","'Scotland' ",10
2009 ,"'Q7 - Classical Greek studies' ","'England' ",15
2009 ,"'Q8 - Classical studies' ","'England' ",4630
2009 ,"'Q8 - Classical studies' ","'Northern Ireland' ",10
2009 ,"'Q8 - Classical studies' ","'Scotland' ",135
2009 ,"'Q8 - Classical studies' ","'Wales' ",65
2009 ,"'Q9 - Others in Linguistics,Classics & related' ","'England' ",165
2009 ,"'Q9 - Others in Linguistics,Classics & related' ","'Northern Ireland' ",30
2009 ,"'Q9 - Others in Linguistics,Classics & related' ","'Wales' ",10
2009 ,"'QQ - Combinations within Linguistics,Classics & related' ","'England' ",3060
2009 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Northern Ireland' ",85
2009 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Scotland' ",205
2009 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Wales' ",155
2009 ,"'R0 - European Langs,Lit & related: any area' ","'England' ",455
2009 ,"'R0 - European Langs,Lit & related: any area' ","'Northern Ireland' ",5
2009 ,"'R0 - European Langs,Lit & related: any area' ","'Scotland' ",5
2009 ,"'R0 - European Langs,Lit & related: any area' ","'Wales' ",10
2009 ,"'R1 - French studies' ","'England' ",3240
2009 ,"'R1 - French studies' ","'Northern Ireland' ",135
2009 ,"'R1 - French studies' ","'Scotland' ",255
2009 ,"'R1 - French studies' ","'Wales' ",230
2009 ,"'R2 - German studies' ","'England' ",1235
2009 ,"'R2 - German studies' ","'Northern Ireland' ",30
2009 ,"'R2 - German studies' ","'Scotland' ",55
2009 ,"'R2 - German studies' ","'Wales' ",45
2009 ,"'R3 - Italian studies' ","'England' ",225
2009 ,"'R3 - Italian studies' ","'Scotland' ",25
2009 ,"'R3 - Italian studies' ","'Wales' ",10
2009 ,"'R4 - Spanish studies' ","'England' ",1580
2009 ,"'R4 - Spanish studies' ","'Northern Ireland' ",100
2009 ,"'R4 - Spanish studies' ","'Scotland' ",100
2009 ,"'R4 - Spanish studies' ","'Wales' ",65
2009 ,"'R5 - Portuguese studies' ","'England' ",10
2009 ,"'R6 - Scandinavian studies' ","'England' ",50
2009 ,"'R6 - Scandinavian studies' ","'Northern Ireland' ",5
2009 ,"'R6 - Scandinavian studies' ","'Scotland' ",10
2009 ,"'R7 - Russian and East European studies' ","'England' ",355
2009 ,"'R7 - Russian and East European studies' ","'Scotland' ",30
2009 ,"'R7 - Russian and East European studies' ","'Wales' ",5
2009 ,"'R8 - European studies' ","'England' ",715
2009 ,"'R8 - European studies' ","'Northern Ireland' ",20
2009 ,"'R8 - European studies' ","'Scotland' ",30
2009 ,"'R8 - European studies' ","'Wales' ",10
2009 ,"'R9 - Others in European Langs,Lit and related' ","'England' ",2920
2009 ,"'R9 - Others in European Langs,Lit and related' ","'Northern Ireland' ",70
2009 ,"'R9 - Others in European Langs,Lit and related' ","'Scotland' ",180
2009 ,"'R9 - Others in European Langs,Lit and related' ","'Wales' ",95
2009 ,"'RR - Combinations within European Langs,Lit and related' ","'England' ",7560
2009 ,"'RR - Combinations within European Langs,Lit and related' ","'Northern Ireland' ",325
2009 ,"'RR - Combinations within European Langs,Lit and related' ","'Scotland' ",910
2009 ,"'RR - Combinations within European Langs,Lit and related' ","'Wales' ",395
2009 ,"'T1 - Chinese studies' ","'England' ",565
2009 ,"'T1 - Chinese studies' ","'Scotland' ",25
2009 ,"'T1 - Chinese studies' ","'Wales' ",20
2009 ,"'T2 - Japanese studies' ","'England' ",1085
2009 ,"'T2 - Japanese studies' ","'Northern Ireland' ",20
2009 ,"'T2 - Japanese studies' ","'Scotland' ",50
2009 ,"'T2 - Japanese studies' ","'Wales' ",40
2009 ,"'T3 - South Asian studies' ","'England' ",60
2009 ,"'T4 - Other Asian studies' ","'England' ",45
2009 ,"'T5 - African studies' ","'England' ",90
2009 ,"'T5 - African studies' ","'Wales' ",5
2009 ,"'T6 - Modern Middle Eastern studies' ","'England' ",425
2009 ,"'T6 - Modern Middle Eastern studies' ","'Scotland' ",20
2009 ,"'T6 - Modern Middle Eastern studies' ","'Wales' ",5
2009 ,"'T7 - American studies' ","'England' ",2440
2009 ,"'T7 - American studies' ","'Northern Ireland' ",30
2009 ,"'T7 - American studies' ","'Scotland' ",50
2009 ,"'T7 - American studies' ","'Wales' ",105
2009 ,"'T9 - Others in non-European Langs, Lit & related' ","'England' ",1245
2009 ,"'T9 - Others in non-European Langs, Lit & related' ","'Northern Ireland' ",55
2009 ,"'T9 - Others in non-European Langs, Lit & related' ","'Scotland' ",145
2009 ,"'T9 - Others in non-European Langs, Lit & related' ","'Wales' ",20
2009 ,"'TT - Combinations within non-European Langs & related' ","'England' ",290
2009 ,"'TT - Combinations within non-European Langs & related' ","'Northern Ireland' ",5
2009 ,"'TT - Combinations within non-European Langs & related' ","'Scotland' ",5
2009 ,"'TT - Combinations within non-European Langs & related' ","'Wales' ",10
2009 ,"'V1 - History by Period' ","'England' ",39395
2009 ,"'V1 - History by Period' ","'Northern Ireland' ",1115
2009 ,"'V1 - History by Period' ","'Scotland' ",1995
2009 ,"'V1 - History by Period' ","'Wales' ",2250
2009 ,"'V2 - History by Area' ","'England' ",200
2009 ,"'V2 - History by Area' ","'Northern Ireland' ",70
2009 ,"'V2 - History by Area' ","'Scotland' ",110
2009 ,"'V2 - History by Area' ","'Wales' ",20
2009 ,"'V3 - History by Topic' ","'England' ",5350
2009 ,"'V3 - History by Topic' ","'Northern Ireland' ",40
2009 ,"'V3 - History by Topic' ","'Scotland' ",305
2009 ,"'V3 - History by Topic' ","'Wales' ",95
2009 ,"'V4 - Archaeology' ","'England' ",2085
2009 ,"'V4 - Archaeology' ","'Northern Ireland' ",95
2009 ,"'V4 - Archaeology' ","'Scotland' ",85
2009 ,"'V4 - Archaeology' ","'Wales' ",70
2009 ,"'V5 - Philosophy' ","'England' ",7930
2009 ,"'V5 - Philosophy' ","'Northern Ireland' ",115
2009 ,"'V5 - Philosophy' ","'Scotland' ",340
2009 ,"'V5 - Philosophy' ","'Wales' ",220
2009 ,"'V6 - Theology and Religious studies' ","'England' ",4435
2009 ,"'V6 - Theology and Religious studies' ","'Northern Ireland' ",270
2009 ,"'V6 - Theology and Religious studies' ","'Scotland' ",185
2009 ,"'V6 - Theology and Religious studies' ","'Wales' ",310
2009 ,"'V9 - Others in Hist & Philosophical studies' ","'England' ",450
2009 ,"'V9 - Others in Hist & Philosophical studies' ","'Northern Ireland' ",5
2009 ,"'V9 - Others in Hist & Philosophical studies' ","'Scotland' ",30
2009 ,"'V9 - Others in Hist & Philosophical studies' ","'Wales' ",25
2009 ,"'VV - Combinations within Hist & Philosophical studies' ","'England' ",5530
2009 ,"'VV - Combinations within Hist & Philosophical studies' ","'Northern Ireland' ",225
2009 ,"'VV - Combinations within Hist & Philosophical studies' ","'Scotland' ",445
2009 ,"'VV - Combinations within Hist & Philosophical studies' ","'Wales' ",365
2009 ,"'W0 - Creative Arts & Design: any area' ","'England' ",270
2009 ,"'W0 - Creative Arts & Design: any area' ","'Northern Ireland' ",5
2009 ,"'W0 - Creative Arts & Design: any area' ","'Wales' ",25
2009 ,"'W1 - Fine Art' ","'England' ",15370
2009 ,"'W1 - Fine Art' ","'Northern Ireland' ",295
2009 ,"'W1 - Fine Art' ","'Scotland' ",740
2009 ,"'W1 - Fine Art' ","'Wales' ",665
2009 ,"'W2 - Design studies' ","'England' ",61295
2009 ,"'W2 - Design studies' ","'Northern Ireland' ",1125
2009 ,"'W2 - Design studies' ","'Scotland' ",3595
2009 ,"'W2 - Design studies' ","'Wales' ",2755
2009 ,"'W3 - Music' ","'England' ",18600
2009 ,"'W3 - Music' ","'Northern Ireland' ",840
2009 ,"'W3 - Music' ","'Scotland' ",2055
2009 ,"'W3 - Music' ","'Wales' ",900
2009 ,"'W4 - Drama' ","'England' ",41220
2009 ,"'W4 - Drama' ","'Northern Ireland' ",920
2009 ,"'W4 - Drama' ","'Scotland' ",1420
2009 ,"'W4 - Drama' ","'Wales' ",2505
2009 ,"'W5 - Dance' ","'England' ",6990
2009 ,"'W5 - Dance' ","'Northern Ireland' ",100
2009 ,"'W5 - Dance' ","'Scotland' ",35
2009 ,"'W5 - Dance' ","'Wales' ",265
2009 ,"'W6 - Cinematics and Photography' ","'England' ",28405
2009 ,"'W6 - Cinematics and Photography' ","'Northern Ireland' ",560
2009 ,"'W6 - Cinematics and Photography' ","'Scotland' ",695
2009 ,"'W6 - Cinematics and Photography' ","'Wales' ",1350
2009 ,"'W7 - Crafts' ","'England' ",1555
2009 ,"'W7 - Crafts' ","'Northern Ireland' ",20
2009 ,"'W7 - Crafts' ","'Scotland' ",110
2009 ,"'W7 - Crafts' ","'Wales' ",65
2009 ,"'W8 - Imaginative Writing' ","'England' ",2805
2009 ,"'W8 - Imaginative Writing' ","'Northern Ireland' ",25
2009 ,"'W8 - Imaginative Writing' ","'Scotland' ",5
2009 ,"'W8 - Imaginative Writing' ","'Wales' ",95
2009 ,"'W9 - Others in Creative Arts and Design' ","'England' ",1605
2009 ,"'W9 - Others in Creative Arts and Design' ","'Northern Ireland' ",45
2009 ,"'W9 - Others in Creative Arts and Design' ","'Scotland' ",85
2009 ,"'W9 - Others in Creative Arts and Design' ","'Wales' ",115
2009 ,"'WW - Combinations within Creative Arts and Design' ","'England' ",11550
2009 ,"'WW - Combinations within Creative Arts and Design' ","'Northern Ireland' ",1180
2009 ,"'WW - Combinations within Creative Arts and Design' ","'Scotland' ",2270
2009 ,"'WW - Combinations within Creative Arts and Design' ","'Wales' ",485
2009 ,"'X1 - Training Teachers' ","'England' ",36355
2009 ,"'X1 - Training Teachers' ","'Northern Ireland' ",1300
2009 ,"'X1 - Training Teachers' ","'Scotland' ",5505
2009 ,"'X1 - Training Teachers' ","'Wales' ",1845
2009 ,"'X2 - Research and Study Skills in Education' ","'England' ",55
2009 ,"'X3 - Academic studies in Education' ","'England' ",22505
2009 ,"'X3 - Academic studies in Education' ","'Northern Ireland' ",660
2009 ,"'X3 - Academic studies in Education' ","'Scotland' ",340
2009 ,"'X3 - Academic studies in Education' ","'Wales' ",1940
2009 ,"'X9 - Others in Education' ","'England' ",510
2009 ,"'X9 - Others in Education' ","'Northern Ireland' ",15
2009 ,"'X9 - Others in Education' ","'Scotland' ",30
2009 ,"'X9 - Others in Education' ","'Wales' ",25
2009 ,"'XX - Combinations within Education' ","'England' ",1215
2009 ,"'XX - Combinations within Education' ","'Northern Ireland' ",55
2009 ,"'XX - Combinations within Education' ","'Scotland' ",30
2009 ,"'XX - Combinations within Education' ","'Wales' ",45
2009 ,"'Y Combs of arts/humanities' ","'England' ",15120
2009 ,"'Y Combs of arts/humanities' ","'Northern Ireland' ",525
2009 ,"'Y Combs of arts/humanities' ","'Scotland' ",775
2009 ,"'Y Combs of arts/humanities' ","'Wales' ",790
2009 ,"'Y Combs of engin/tech/building studies' ","'England' ",695
2009 ,"'Y Combs of engin/tech/building studies' ","'Northern Ireland' ",120
2009 ,"'Y Combs of engin/tech/building studies' ","'Scotland' ",35
2009 ,"'Y Combs of engin/tech/building studies' ","'Wales' ",30
2009 ,"'Y Combs of engineering/technology' ","'England' ",960
2009 ,"'Y Combs of engineering/technology' ","'Northern Ireland' ",15
2009 ,"'Y Combs of engineering/technology' ","'Scotland' ",115
2009 ,"'Y Combs of engineering/technology' ","'Wales' ",30
2009 ,"'Y Combs of languages' ","'England' ",6695
2009 ,"'Y Combs of languages' ","'Northern Ireland' ",160
2009 ,"'Y Combs of languages' ","'Scotland' ",405
2009 ,"'Y Combs of languages' ","'Wales' ",325
2009 ,"'Y Combs of languages with arts/humanities' ","'England' ",31015
2009 ,"'Y Combs of languages with arts/humanities' ","'Northern Ireland' ",975
2009 ,"'Y Combs of languages with arts/humanities' ","'Scotland' ",2585
2009 ,"'Y Combs of languages with arts/humanities' ","'Wales' ",1790
2009 ,"'Y Combs of med/bio/agric sciences' ","'England' ",12050
2009 ,"'Y Combs of med/bio/agric sciences' ","'Northern Ireland' ",400
2009 ,"'Y Combs of med/bio/agric sciences' ","'Scotland' ",1115
2009 ,"'Y Combs of med/bio/agric sciences' ","'Wales' ",575
2009 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'England' ",5275
2009 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Northern Ireland' ",80
2009 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Scotland' ",390
2009 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Wales' ",130
2009 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'England' ",8045
2009 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Northern Ireland' ",310
2009 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Scotland' ",880
2009 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Wales' ",495
2009 ,"'Y Combs of phys/math science with social studies/bus/law' ","'England' ",13940
2009 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Northern Ireland' ",545
2009 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Scotland' ",1275
2009 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Wales' ",365
2009 ,"'Y Combs of phys/math/comp sciences' ","'England' ",3755
2009 ,"'Y Combs of phys/math/comp sciences' ","'Northern Ireland' ",170
2009 ,"'Y Combs of phys/math/comp sciences' ","'Scotland' ",555
2009 ,"'Y Combs of phys/math/comp sciences' ","'Wales' ",270
2009 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'England' ",29940
2009 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Northern Ireland' ",985
2009 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Scotland' ",3695
2009 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Wales' ",1860
2009 ,"'Y Combs of science/engineering with social studies/bus/law' ","'England' ",22330
2009 ,"'Y Combs of science/engineering with social studies/bus/law' ","'Northern Ireland' ",580
2009 ,"'Y Combs of science/engineering with social studies/bus/law' ","'Scotland' ",3100
2009 ,"'Y Combs of science/engineering with social studies/bus/law' ","'Wales' ",1085
2009 ,"'Y Combs of sciences with engineering/technology' ","'England' ",3965
2009 ,"'Y Combs of sciences with engineering/technology' ","'Northern Ireland' ",315
2009 ,"'Y Combs of sciences with engineering/technology' ","'Scotland' ",570
2009 ,"'Y Combs of sciences with engineering/technology' ","'Wales' ",145
2009 ,"'Y Combs of soc studies/law' ","'England' ",8905
2009 ,"'Y Combs of soc studies/law' ","'Northern Ireland' ",360
2009 ,"'Y Combs of soc studies/law' ","'Scotland' ",580
2009 ,"'Y Combs of soc studies/law' ","'Wales' ",745
2009 ,"'Y Combs of soc studies/law with business' ","'England' ",12535
2009 ,"'Y Combs of soc studies/law with business' ","'Northern Ireland' ",405
2009 ,"'Y Combs of soc studies/law with business' ","'Scotland' ",1540
2009 ,"'Y Combs of soc studies/law with business' ","'Wales' ",345
2009 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'England' ",35125
2009 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'Northern Ireland' ",1290
2009 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'Scotland' ",3040
2009 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'Wales' ",1595
2009 ,"'Y Combs of social studies/bus/law with languages' ","'England' ",8530
2009 ,"'Y Combs of social studies/bus/law with languages' ","'Northern Ireland' ",350
2009 ,"'Y Combs of social studies/bus/law with languages' ","'Scotland' ",1585
2009 ,"'Y Combs of social studies/bus/law with languages' ","'Wales' ",395
2009 ,"'Z Combs of 3 subjects, or other general courses' ","'England' ",13450
2009 ,"'Z Combs of 3 subjects, or other general courses' ","'Northern Ireland' ",175
2009 ,"'Z Combs of 3 subjects, or other general courses' ","'Scotland' ",500
2009 ,"'Z Combs of 3 subjects, or other general courses' ","'Wales' ",500
2009 ,"'Z Other courses not elsewhere classified' ","'England' ",200
2010 ,"'A1 - Pre-clinical Medicine' ","'England' ",53310
2010 ,"'A1 - Pre-clinical Medicine' ","'Northern Ireland' ",2725
2010 ,"'A1 - Pre-clinical Medicine' ","'Scotland' ",4225
2010 ,"'A1 - Pre-clinical Medicine' ","'Wales' ",2595
2010 ,"'A2 - Pre-clinical Dentistry' ","'England' ",9115
2010 ,"'A2 - Pre-clinical Dentistry' ","'Northern Ireland' ",695
2010 ,"'A2 - Pre-clinical Dentistry' ","'Scotland' ",800
2010 ,"'A2 - Pre-clinical Dentistry' ","'Wales' ",525
2010 ,"'A9 - Others in Medicine and Dentistry' ","'England' ",90
2010 ,"'A9 - Others in Medicine and Dentistry' ","'Scotland' ",5
2010 ,"'B1 - Anatomy,Physiology and Pathology' ","'England' ",20280
2010 ,"'B1 - Anatomy,Physiology and Pathology' ","'Northern Ireland' ",1515
2010 ,"'B1 - Anatomy,Physiology and Pathology' ","'Scotland' ",1990
2010 ,"'B1 - Anatomy,Physiology and Pathology' ","'Wales' ",970
2010 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'England' ",18815
2010 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Northern Ireland' ",965
2010 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Scotland' ",1570
2010 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Wales' ",875
2010 ,"'B3 - Complementary Medicine' ","'England' ",1850
2010 ,"'B3 - Complementary Medicine' ","'Northern Ireland' ",20
2010 ,"'B3 - Complementary Medicine' ","'Scotland' ",100
2010 ,"'B3 - Complementary Medicine' ","'Wales' ",100
2010 ,"'B4 - Nutrition' ","'England' ",3895
2010 ,"'B4 - Nutrition' ","'Northern Ireland' ",470
2010 ,"'B4 - Nutrition' ","'Scotland' ",510
2010 ,"'B4 - Nutrition' ","'Wales' ",185
2010 ,"'B5 - Ophthalmics' ","'England' ",3285
2010 ,"'B5 - Ophthalmics' ","'Northern Ireland' ",235
2010 ,"'B5 - Ophthalmics' ","'Scotland' ",390
2010 ,"'B5 - Ophthalmics' ","'Wales' ",160
2010 ,"'B6 - Aural and Oral Sciences' ","'England' ",4365
2010 ,"'B6 - Aural and Oral Sciences' ","'Northern Ireland' ",545
2010 ,"'B6 - Aural and Oral Sciences' ","'Scotland' ",235
2010 ,"'B6 - Aural and Oral Sciences' ","'Wales' ",335
2010 ,"'B7 - Nursing' ","'England' ",150125
2010 ,"'B7 - Nursing' ","'Northern Ireland' ",4600
2010 ,"'B7 - Nursing' ","'Scotland' ",14405
2010 ,"'B7 - Nursing' ","'Wales' ",7745
2010 ,"'B8 - Medical Technology' ","'England' ",9290
2010 ,"'B8 - Medical Technology' ","'Northern Ireland' ",585
2010 ,"'B8 - Medical Technology' ","'Scotland' ",830
2010 ,"'B8 - Medical Technology' ","'Wales' ",570
2010 ,"'B9 - Others in Subjects allied to Medicine' ","'England' ",40155
2010 ,"'B9 - Others in Subjects allied to Medicine' ","'Northern Ireland' ",2285
2010 ,"'B9 - Others in Subjects allied to Medicine' ","'Scotland' ",2615
2010 ,"'B9 - Others in Subjects allied to Medicine' ","'Wales' ",1580
2010 ,"'BB - Combinations within Subjects allied to Medicine' ","'England' ",820
2010 ,"'BB - Combinations within Subjects allied to Medicine' ","'Northern Ireland' ",5
2010 ,"'BB - Combinations within Subjects allied to Medicine' ","'Scotland' ",10
2010 ,"'BB - Combinations within Subjects allied to Medicine' ","'Wales' ",35
2010 ,"'C0 - Biological Sciences: any area of study' ","'England' ",110
2010 ,"'C0 - Biological Sciences: any area of study' ","'Wales' ",10
2010 ,"'C1 - Biology' ","'England' ",20275
2010 ,"'C1 - Biology' ","'Northern Ireland' ",785
2010 ,"'C1 - Biology' ","'Scotland' ",2395
2010 ,"'C1 - Biology' ","'Wales' ",925
2010 ,"'C2 - Botany' ","'England' ",70
2010 ,"'C2 - Botany' ","'Scotland' ",10
2010 ,"'C2 - Botany' ","'Wales' ",5
2010 ,"'C3 - Zoology' ","'England' ",7040
2010 ,"'C3 - Zoology' ","'Northern Ireland' ",245
2010 ,"'C3 - Zoology' ","'Scotland' ",1130
2010 ,"'C3 - Zoology' ","'Wales' ",490
2010 ,"'C4 - Genetics' ","'England' ",1290
2010 ,"'C4 - Genetics' ","'Northern Ireland' ",70
2010 ,"'C4 - Genetics' ","'Scotland' ",195
2010 ,"'C4 - Genetics' ","'Wales' ",115
2010 ,"'C5 - Microbiology' ","'England' ",1170
2010 ,"'C5 - Microbiology' ","'Northern Ireland' ",55
2010 ,"'C5 - Microbiology' ","'Scotland' ",500
2010 ,"'C5 - Microbiology' ","'Wales' ",60
2010 ,"'C6 - Sport and Exercise Science' ","'England' ",47600
2010 ,"'C6 - Sport and Exercise Science' ","'Northern Ireland' ",1890
2010 ,"'C6 - Sport and Exercise Science' ","'Scotland' ",2825
2010 ,"'C6 - Sport and Exercise Science' ","'Wales' ",2980
2010 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'England' ",10155
2010 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Northern Ireland' ",225
2010 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Scotland' ",760
2010 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Wales' ",425
2010 ,"'C8 - Psychology' ","'England' ",71630
